name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Jean-Luc Colombo Cornas Les Terres Brulees,2001,Syrah/Shiraz,Cornas, Rhone, France,59.99,91,92.94327,-1.94327,0,1,0,0,1,0
Two Hands Bella's Garden Shiraz,2003,Syrah/Shiraz,Barossa Valley, Barossa, Australia,58.99,95,92.72447,2.27553,0,1,0,0,0,1
Dutschke Oscar Semmler Shiraz,2002,Syrah/Shiraz,Barossa Valley, Barossa, Australia,57.99,94,92.71593,1.28407,0,1,0,0,0,1
Torbreck Woodcutters Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,19.99,91,92.39116,-1.39116,0,1,0,0,0,1
Chateau Gloria,2001,Bordeaux Red Blends,St. Julien, Bordeaux, France,39.99,88,92.01173,-4.01173,1,0,0,0,1,0
Christine Vaselli Le Poggere,2001,Bordeaux Red Blends,Italy,34.99,94,91.59948,2.40052,1,0,0,1,0,0
Tait Shiraz,2003,Syrah/Shiraz,Barossa Valley, Barossa, Australia,36.99,94,92.53645,1.46355,0,1,0,0,0,1
Two Hands Angels' Share Shiraz,2004,Syrah/Shiraz,McLaren Vale, Australia,29.99,95,92.47662,2.52338,0,1,0,0,0,1
Two Hands Max's Garden Shiraz,2004,Syrah/Shiraz,Australia,17.99,90,92.37406,-2.37406,0,1,0,0,0,1
Branson Coach House Coach House Block Shiraz,2003,Syrah/Shiraz,Barossa Valley, Barossa, Australia,73.79,98,92.85097,5.14903,0,1,0,0,0,1
d'Arenberg The Dead Arm Shiraz,2003,Syrah/Shiraz,McLaren Vale, Australia,84.99,95,92.94669,2.05331,0,1,0,0,0,1
Chateau Batailley Pauillac,2006,Bordeaux Red Blends,Pauillac, Bordeaux, France,49.99,91,92.09720,-1.09720,1,0,0,0,1,0
Chateau d'Armailhac,2002,Bordeaux Red Blends,Pauillac, Bordeaux, France,44.99,89,92.05446,-3.05446,1,0,0,0,1,0
Marquis Philips Shiraz,2004,Syrah/Shiraz,Australia,16.79,90,92.36380,-2.36380,0,1,0,0,0,1
Guigal Chateau D'Ampuis Cote Rotie,2001,Syrah/Shiraz,Cote Rotie, Rhone, France,149.99,95,93.71246,1.28754,0,1,0,0,1,0
Marquis Philips S9 Shiraz,2004,Syrah/Shiraz,Australia,44.99,91,92.60483,-1.60483,0,1,0,0,0,1
Woop Woop Shiraz,2004,Syrah/Shiraz,Australia,13.99,89,92.33987,-3.33987,0,1,0,0,0,1
Chateau Pichon Longueville Comtesse de Lalande,1986,Bordeaux Red Blends,Pauillac, Bordeaux, France,299.99,94,94.23386,-0.23386,1,0,0,0,1,0
Elderton Command Shiraz,2001,Syrah/Shiraz,Australia,69.99,95,92.81848,2.18152,0,1,0,0,0,1
Gibson Old Vine Shiraz,2002,Syrah/Shiraz,Australia,69.99,96,92.81848,3.18152,0,1,0,0,0,1
Chris Ringland Shiraz,1999,Syrah/Shiraz,Barossa Valley, Barossa, Australia,999.97,98,100.76669,-2.76669,0,1,0,0,0,1
Chateau Lafite Rothschild,2002,Bordeaux Red Blends,Pauillac, Bordeaux, France,829.97,94,98.76340,-4.76340,1,0,0,0,1,0
Yalumba Hand Picked Barossa Shiraz/Viognier,2003,Syrah/Shiraz,Barossa Valley, Barossa, Australia,33.99,91,92.51080,-1.51080,0,1,0,0,0,1
RockBare Reserve Shiraz,2001,Syrah/Shiraz,Barossa Valley, Barossa, Australia,33.99,91,92.51080,-1.51080,0,1,0,0,0,1
Paracombe The Reuben,2001,Bordeaux Red Blends,Australia,27.99,89,91.69891,-2.69891,1,0,0,0,0,1
Chateau Gruaud Larose,2002,Bordeaux Red Blends,St. Julien, Bordeaux, France,74.99,90,92.31086,-2.31086,1,0,0,0,1,0
Delas Hermitage Les Bessards,2001,Syrah/Shiraz,Hermitage, Rhone, France,42.99,93,92.79797,0.20203,0,1,0,0,1,0
Louis Jadot Clos Vougeot,2003,Pinot Noir,Burgundy, France,119.99,95,91.72334,3.27666,0,0,1,0,1,0
Two Hands Ares Shiraz,2003,Syrah/Shiraz,Barossa Valley, Barossa, Australia,189.97,98,93.84392,4.15608,0,1,0,0,0,1
Chateau Duhart-Milon,2004,Bordeaux Red Blends,Pauillac, Bordeaux, France,56.99,91,92.15702,-1.15702,1,0,0,0,1,0
Jasper Hill Georgia's Paddock Shiraz,2003,Syrah/Shiraz,Australia,69.99,94,92.81848,1.18152,0,1,0,0,0,1
Chateau L'Evangile,2002,Bordeaux Red Blends,Pomerol, Bordeaux, France,145.00,93,92.90921,0.09079,1,0,0,0,1,0
Chateau Hosanna,2001,Bordeaux Red Blends,Pomerol, Bordeaux, France,119.00,93,92.68700,0.31300,1,0,0,0,1,0
Yalumba The Octavius Old Vine Shiraz,2001,Syrah/Shiraz,Barossa Valley, Barossa, Australia,85.00,98,92.94678,5.05322,0,1,0,0,0,1
Avignonesi Desiderio,2001,Bordeaux Red Blends,Tuscany, Italy,49.99,94,91.72768,2.27232,1,0,0,1,0,0
Vasse Felix Heytesbury Red Blend,2002,Bordeaux Red Blends,Margaret River, Australia,34.99,91,91.75874,-0.75874,1,0,0,0,0,1
Jim Barry McRae Wood Shiraz,2002,Syrah/Shiraz,Clare Valley, Australia,38.99,91,92.55354,-1.55354,0,1,0,0,0,1
Jim Barry The Armagh Shiraz,2002,Syrah/Shiraz,Clare Valley, Australia,133.00,98,93.35701,4.64299,0,1,0,0,0,1
Barossa Valley Estate E & E Black Pepper Shiraz,2002,Syrah/Shiraz,Barossa Valley, Barossa, Australia,89.00,92,92.98096,-0.98096,0,1,0,0,0,1
Chateau Palmer,2002,Bordeaux Red Blends,Margaux, Bordeaux, France,189.97,94,93.29355,0.70645,1,0,0,0,1,0
3 Rings Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,19.99,91,92.39116,-1.39116,0,1,0,0,0,1
Paracombe Shiraz,2002,Syrah/Shiraz,Australia,19.99,91,92.39116,-1.39116,0,1,0,0,0,1
Saint Cosme Saint-Joseph,2003,Syrah/Shiraz,Rhone, France,37.99,92,92.75525,-0.75525,0,1,0,0,1,0
Chateau Latour (scuffed labels),2001,Bordeaux Red Blends,Pauillac, Bordeaux, France,659.97,95,97.31047,-2.31047,1,0,0,0,1,0
Shirvington Shiraz,2004,Syrah/Shiraz,McLaren Vale, Australia,35.99,95,92.52791,2.47209,0,1,0,0,0,1
Saint Cosme Saint-Joseph,2002,Syrah/Shiraz,Rhone, France,37.99,92,92.75525,-0.75525,0,1,0,0,1,0
Burge Family Draycott Shiraz,2003,Syrah/Shiraz,Barossa Valley, Barossa, Australia,34.99,94,92.51936,1.48064,0,1,0,0,0,1
Sylvan Springs Sylvan Springs Shiraz Hard Yards,2004,Syrah/Shiraz,McLaren Vale, Australia,20.99,90,92.39970,-2.39970,0,1,0,0,0,1
Henschke Mt. Edelstone Shiraz,2002,Syrah/Shiraz,Australia,99.99,96,93.07489,2.92511,0,1,0,0,0,1
Samuel's Gorge Shiraz,2003,Syrah/Shiraz,McLaren Vale, Australia,46.99,93,92.62192,0.37808,0,1,0,0,0,1
Yalumba Hand Picked Barossa Shiraz/Viognier,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,44.99,93,92.60483,0.39517,0,1,0,0,0,1
Clarendon Hills Astralis Syrah,2004,Syrah/Shiraz,McLaren Vale, Australia,189.00,98,93.83562,4.16438,0,1,0,0,0,1
Clarendon Hills Hickinbotham Syrah,2004,Syrah/Shiraz,McLaren Vale, Australia,63.99,95,92.76721,2.23279,0,1,0,0,0,1
Clarendon Hills Liandra Syrah,2004,Syrah/Shiraz,McLaren Vale, Australia,59.99,92,92.73302,-0.73302,0,1,0,0,0,1
Jaboulet Hermitage La Chapelle,2003,Syrah/Shiraz,Hermitage, Rhone, France,199.97,95,94.13963,0.86037,0,1,0,0,1,0
Two Hands Lily's Garden Shiraz,2004,Syrah/Shiraz,McLaren Vale, Australia,53.99,95,92.68175,2.31825,0,1,0,0,0,1
Two Hands Bella's Garden Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,64.99,94,92.77576,1.22424,0,1,0,0,0,1
Chateau Cos d'Estournel,2002,Bordeaux Red Blends,St. Estephe, Bordeaux, France,129.97,94,92.78075,1.21925,1,0,0,0,1,0
Chateau Ausone,2002,Bordeaux Red Blends,St. Emilion, Bordeaux, France,549.00,95,96.36206,-1.36206,1,0,0,0,1,0
Chateau Charmail,2002,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,13.49,88,91.78525,-3.78525,1,0,0,0,1,0
Chateau Latour (slightly scuffed labels),2002,Bordeaux Red Blends,Pauillac, Bordeaux, France,639.97,96,97.13954,-1.13954,1,0,0,0,1,0
Chateau Leoville Las Cases,2001,Bordeaux Red Blends,St. Julien, Bordeaux, France,189.97,93,93.29355,-0.29355,1,0,0,0,1,0
Chateau Leoville Las Cases (slightly torn label),2002,Bordeaux Red Blends,St. Julien, Bordeaux, France,149.99,95,92.95186,2.04814,1,0,0,0,1,0
Chateau Margaux,2002,Bordeaux Red Blends,Margaux, Bordeaux, France,519.97,93,96.11395,-3.11395,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande,2001,Bordeaux Red Blends,Pauillac, Bordeaux, France,189.97,93,93.29355,-0.29355,1,0,0,0,1,0
Chateau Quinault l'Enclos,2001,Bordeaux Red Blends,St. Emilion, Bordeaux, France,76.99,92,92.32796,-0.32796,1,0,0,0,1,0
Chateau Angelus,2001,Bordeaux Red Blends,St. Emilion, Bordeaux, France,145.00,93,92.90921,0.09079,1,0,0,0,1,0
Chateau Cheval Blanc,2001,Bordeaux Red Blends,St. Emilion, Bordeaux, France,499.99,93,95.94318,-2.94318,1,0,0,0,1,0
Chateau Leoville Barton,2002,Bordeaux Red Blends,St. Julien, Bordeaux, France,109.97,92,92.60982,-0.60982,1,0,0,0,1,0
Chateau Leoville Barton,2001,Bordeaux Red Blends,St. Julien, Bordeaux, France,129.97,92,92.78075,-0.78075,1,0,0,0,1,0
Chateau Leoville Poyferre,2002,Bordeaux Red Blends,St. Julien, Bordeaux, France,49.99,93,92.09720,0.90280,1,0,0,0,1,0
Chateau Leoville Poyferre,2003,Bordeaux Red Blends,St. Julien, Bordeaux, France,199.97,96,93.37902,2.62098,1,0,0,0,1,0
Chateau L'Evangile,2001,Bordeaux Red Blends,Pomerol, Bordeaux, France,179.99,91,93.20826,-2.20826,1,0,0,0,1,0
Chateau Pavie,2002,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.00,94,92.77246,1.22754,1,0,0,0,1,0
Chateau Pavie,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,489.97,99,95.85754,3.14246,1,0,0,0,1,0
Chateau Pavie Decesse,2002,Bordeaux Red Blends,St. Emilion, Bordeaux, France,109.00,93,92.60153,0.39847,1,0,0,0,1,0
Chateau de Reignac Cuvee Speciale,2003,Bordeaux Red Blends,Bordeaux, France,19.99,89,91.84080,-2.84080,1,0,0,0,1,0
Vieux Chateau Certan,2002,Bordeaux Red Blends,Pomerol, Bordeaux, France,59.99,93,92.18266,0.81734,1,0,0,0,1,0
Penley Estate Hyland Shiraz,2003,Syrah/Shiraz,Coonawarra, Limestone Coast, Australia,19.99,90,92.39116,-2.39116,0,1,0,0,0,1
Piping Shrike Shiraz,2003,Syrah/Shiraz,Barossa Valley, Barossa, Australia,16.29,89,92.35953,-3.35953,0,1,0,0,0,1
Chateau Angelus,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,489.97,99,95.85754,3.14246,1,0,0,0,1,0
John Duval Entity Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,41.99,95,92.57918,2.42082,0,1,0,0,0,1
Chateau Cheval Blanc,2002,Bordeaux Red Blends,St. Emilion, Bordeaux, France,279.00,90,94.05446,-4.05446,1,0,0,0,1,0
Chateau Duhart-Milon,2003,Bordeaux Red Blends,Pauillac, Bordeaux, France,89.97,94,92.43889,1.56111,1,0,0,0,1,0
Chateau Leoville Barton,2004,Bordeaux Red Blends,St. Julien, Bordeaux, France,119.97,92,92.69529,-0.69529,1,0,0,0,1,0
Chateau Margaux,2004,Bordeaux Red Blends,Margaux, Bordeaux, France,539.97,94,96.28488,-2.28488,1,0,0,0,1,0
Chateau Pichon-Longueville Baron,2004,Bordeaux Red Blends,Pauillac, Bordeaux, France,139.97,93,92.86623,0.13377,1,0,0,0,1,0
d'Arenberg The Dead Arm Shiraz (half-bottle),2003,Syrah/Shiraz,McLaren Vale, Australia,34.99,95,92.51936,2.48064,0,1,0,0,0,1
Chateau Lynch-Bages,2001,Bordeaux Red Blends,Pauillac, Bordeaux, France,129.00,91,92.77246,-1.77246,1,0,0,0,1,0
Chateau Quinault l'Enclos,2000,Bordeaux Red Blends,St. Emilion, Bordeaux, France,89.99,91,92.43906,-1.43906,1,0,0,0,1,0
Tenuta Guado al Tasso,2001,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,129.00,95,92.40295,2.59705,1,0,0,1,0,0
Clarendon Hills Moritz Syrah,2002,Syrah/Shiraz,McLaren Vale, Australia,69.99,95,92.81848,2.18152,0,1,0,0,0,1
Chateau Monbousquet,2002,Bordeaux Red Blends,St. Emilion, Bordeaux, France,74.99,90,92.31086,-2.31086,1,0,0,0,1,0
Chateau Pavie Decesse,1999,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,93,92.52453,0.47547,1,0,0,0,1,0
Nepenthe The Fugue,2002,Bordeaux Red Blends,Australia,21.99,89,91.64764,-2.64764,1,0,0,0,0,1
Kangarilla Road Shiraz,2004,Syrah/Shiraz,McLaren Vale, Australia,29.99,92,92.47662,-0.47662,0,1,0,0,0,1
Balgownie Shiraz,2002,Syrah/Shiraz,Australia,19.00,91,92.38269,-1.38269,0,1,0,0,0,1
Chateau Hosanna,1999,Bordeaux Red Blends,Pomerol, Bordeaux, France,139.97,90,92.86623,-2.86623,1,0,0,0,1,0
Chateau Monbousquet,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,59.99,93,92.18266,0.81734,1,0,0,0,1,0
Henry's Drive Shiraz,2004,Syrah/Shiraz,Australia,39.99,91,92.56209,-1.56209,0,1,0,0,0,1
Henry's Drive Reserve Shiraz,2004,Syrah/Shiraz,Australia,55.99,93,92.69884,0.30116,0,1,0,0,0,1
Chateau Gloria,2003,Bordeaux Red Blends,St. Julien, Bordeaux, France,49.99,90,92.09720,-2.09720,1,0,0,0,1,0
Chateau Pontet-Canet,2003,Bordeaux Red Blends,Pauillac, Bordeaux, France,149.00,95,92.94340,2.05660,1,0,0,0,1,0
Chateau Sociando-Mallet,2003,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,99.97,94,92.52435,1.47565,1,0,0,0,1,0
d'Arenberg The Laughing Magpie Shiraz Viognier,2004,Syrah/Shiraz,McLaren Vale, Australia,25.99,92,92.44244,-0.44244,0,1,0,0,0,1
Two Hands Bella's Garden Shiraz,2005,Syrah/Shiraz,Barossa Valley, Barossa, Australia,99.00,93,93.06642,-0.06642,0,1,0,0,0,1
Chateau Lascombes,2003,Bordeaux Red Blends,Margaux, Bordeaux, France,99.97,94,92.52435,1.47565,1,0,0,0,1,0
Penfolds Grange,2001,Syrah/Shiraz,Australia,499.00,98,96.48508,1.51492,0,1,0,0,0,1
Chateau Pichon Longueville Comtesse de Lalande,2003,Bordeaux Red Blends,Pauillac, Bordeaux, France,189.99,95,93.29372,1.70628,1,0,0,0,1,0
RockBare Shiraz,2004,Syrah/Shiraz,McLaren Vale, Australia,18.29,90,92.37663,-2.37663,0,1,0,0,0,1
Auguste Clape Cornas,2003,Syrah/Shiraz,Cornas, Rhone, France,79.99,93,93.11420,-0.11420,0,1,0,0,1,0
Torbreck Woodcutters Shiraz,2005,Syrah/Shiraz,Barossa Valley, Barossa, Australia,19.99,93,92.39116,0.60884,0,1,0,0,0,1
Jean-Luc Colombo Cornas Les Ruchets,2003,Syrah/Shiraz,Cornas, Rhone, France,49.99,90,92.85780,-2.85780,0,1,0,0,1,0
Alain Voge Cornas Vieilles Fontaines,2003,Syrah/Shiraz,Cornas, Rhone, France,89.00,93,93.19121,-0.19121,0,1,0,0,1,0
Penfolds RWT Shiraz,2003,Syrah/Shiraz,Barossa Valley, Barossa, Australia,129.00,96,93.32283,2.67717,0,1,0,0,0,1
Two Hands Angels' Share Shiraz,2005,Syrah/Shiraz,McLaren Vale, Australia,21.99,92,92.40825,-0.40825,0,1,0,0,0,1
Chateau Lynch-Bages,2003,Bordeaux Red Blends,Pauillac, Bordeaux, France,175.00,94,93.16561,0.83439,1,0,0,0,1,0
Tenuta San Guido Sassicaia,2003,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,219.00,92,93.17215,-1.17215,1,0,0,1,0,0
Penley Estate Hyland Shiraz,2004,Syrah/Shiraz,Coonawarra, Limestone Coast, Australia,17.49,91,92.36979,-1.36979,0,1,0,0,0,1
Piping Shrike Shiraz,2005,Syrah/Shiraz,Barossa Valley, Barossa, Australia,19.49,90,92.38689,-2.38689,0,1,0,0,0,1
Chateau d'Aiguilhe Cotes de Castillon,2003,Bordeaux Red Blends,Cotes de Castillon, Bordeaux, France,38.99,90,92.00318,-2.00318,1,0,0,0,1,0
Mollydooker The Boxer Shiraz,2005,Syrah/Shiraz,Australia,49.99,95,92.64755,2.35245,0,1,0,0,0,1
Antinori Tignanello,2003,Tuscan Blends,Tuscany, Italy,109.97,92,92.24031,-0.24031,1,0,0,1,0,0
Clarendon Hills Moritz Syrah,2004,Syrah/Shiraz,McLaren Vale, Australia,78.99,95,92.89540,2.10460,0,1,0,0,0,1
Marquis Philips Shiraz,2005,Syrah/Shiraz,McLaren Vale, Australia,15.29,91,92.35098,-1.35098,0,1,0,0,0,1
Chateau Clarke Listrac Medoc,2003,Bordeaux Red Blends,Medoc, Bordeaux, France,25.99,91,91.89207,-0.89207,1,0,0,0,1,0
Chateau Cos d'Estournel,2003,Bordeaux Red Blends,St. Estephe, Bordeaux, France,269.97,93,93.97728,-0.97728,1,0,0,0,1,0
Bleasdale Bremerview Shiraz,2001,Syrah/Shiraz,Australia,13.39,89,92.33475,-3.33475,0,1,0,0,0,1
Margan Family Shiraz,2002,Syrah/Shiraz,Hunter Valley, Australia,17.29,89,92.36808,-3.36808,0,1,0,0,0,1
Water Wheel Shiraz,2003,Syrah/Shiraz,Australia,18.99,90,92.38261,-2.38261,0,1,0,0,0,1
Reilly's Barking Mad Shiraz,2004,Syrah/Shiraz,Clare Valley, Australia,13.00,87,92.33142,-5.33142,0,1,0,0,0,1
Terrabianca Campaccio,2003,Tuscan Blends,Tuscany, Italy,34.99,90,91.59948,-1.59948,1,0,0,1,0,0
Yalumba Barossa Shiraz and Viognier,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,15.99,90,92.35696,-2.35696,0,1,0,0,0,1
Guigal Crozes Hermitage,2003,Syrah/Shiraz,Crozes-Hermitage, Rhone, France,23.99,94,92.63559,1.36441,0,1,0,0,1,0
Jean-Luc Colombo Cornas La Louvee,2003,Syrah/Shiraz,Cornas, Rhone, France,64.99,91,92.98601,-1.98601,0,1,0,0,1,0
Maculan Brentino,2004,Bordeaux Red Blends,Italy,18.99,88,91.46274,-3.46274,1,0,0,1,0,0
Chateau Haut-Brion,2003,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,499.97,95,95.94301,-0.94301,1,0,0,0,1,0
Chateau Mouton Rothschild,2003,Bordeaux Red Blends,Pauillac, Bordeaux, France,599.97,95,96.79768,-1.79768,1,0,0,0,1,0
Mollydooker Carnival of Love,2005,Syrah/Shiraz,McLaren Vale, Australia,169.97,98,93.67298,4.32702,0,1,0,0,0,1
Two Hands Ares Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,165.00,96,93.63051,2.36949,0,1,0,0,0,1
Chateau Lascombes,2004,Bordeaux Red Blends,Margaux, Bordeaux, France,95.97,93,92.49017,0.50983,1,0,0,0,1,0
Yalumba The Octavius Old Vine Shiraz,2002,Syrah/Shiraz,Barossa Valley, Barossa, Australia,129.99,97,93.33128,3.66872,0,1,0,0,0,1
Giaconda Warner Vineyard Shiraz,2004,Syrah/Shiraz,Australia,94.99,93,93.03215,-0.03215,0,1,0,0,0,1
Henschke Hill of Grace Shiraz,2001,Syrah/Shiraz,Barossa Valley, Barossa, Australia,499.00,93,96.48508,-3.48508,0,1,0,0,0,1
Kilikanoon Covenant Shiraz,2004,Syrah/Shiraz,Clare Valley, Australia,32.99,94,92.50226,1.49774,0,1,0,0,0,1
Henschke Mt. Edelstone Shiraz,2003,Syrah/Shiraz,Barossa Valley, Barossa, Australia,89.00,94,92.98096,1.01904,0,1,0,0,0,1
The Chook Shiraz-Viognier,2005,Syrah/Shiraz,Australia,18.29,91,92.37663,-1.37663,0,1,0,0,0,1
Cimicky Trumps Shiraz,2005,Syrah/Shiraz,Barossa Valley, Barossa, Australia,19.79,91,92.38945,-1.38945,0,1,0,0,0,1
Standish Shiraz,2002,Syrah/Shiraz,Barossa Valley, Barossa, Australia,79.99,94,92.90395,1.09605,0,1,0,0,0,1
Loan Shiraz Front Block,2002,Syrah/Shiraz,Barossa Valley, Barossa, Australia,44.99,95,92.60483,2.39517,0,1,0,0,0,1
d'Arenberg The Dead Arm Shiraz,2004,Syrah/Shiraz,McLaren Vale, Australia,68.99,95,92.80994,2.19006,0,1,0,0,0,1
Mitolo G.A.M.,2004,Syrah/Shiraz,Australia,64.97,97,92.77559,4.22441,0,1,0,0,0,1
Mitolo The Jester Shiraz,2005,Syrah/Shiraz,McLaren Vale, Australia,21.99,92,92.40825,-0.40825,0,1,0,0,0,1
Chateau Canon,1982,Bordeaux Red Blends,St. Emilion, Bordeaux, France,349.00,92,94.65273,-2.65273,1,0,0,0,1,0
Chateau La Mission Haut-Brion,1982,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,669.00,100,97.38765,2.61235,1,0,0,0,1,0
d'Arenberg The Dead Arm Shiraz (half-bottle),2004,Syrah/Shiraz,McLaren Vale, Australia,37.99,95,92.54500,2.45500,0,1,0,0,0,1
Clarendon Hills Brookman Syrah,2004,Syrah/Shiraz,McLaren Vale, Australia,79.97,95,92.90378,2.09622,0,1,0,0,0,1
Chateau Hosanna,2003,Bordeaux Red Blends,Pomerol, Bordeaux, France,85.00,90,92.39641,-2.39641,1,0,0,0,1,0
Torbreck The Factor Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,99.00,97,93.06642,3.93358,0,1,0,0,0,1
Torbreck The Struie,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,52.99,96,92.67319,3.32681,0,1,0,0,0,1
Chateau Leoville Las Cases,2003,Bordeaux Red Blends,St. Julien, Bordeaux, France,289.99,96,94.14839,1.85161,1,0,0,0,1,0
Chateau Pichon-Longueville Baron,2003,Bordeaux Red Blends,Pauillac, Bordeaux, France,189.97,94,93.29355,0.70645,1,0,0,0,1,0
Chateau Leoville Barton,2003,Bordeaux Red Blends,St. Julien, Bordeaux, France,259.97,96,93.89182,2.10818,1,0,0,0,1,0
Chateau Ducru-Beaucaillou,2003,Bordeaux Red Blends,St. Julien, Bordeaux, France,229.97,94,93.63542,0.36458,1,0,0,0,1,0
Chateau Smith Haut Lafitte,2003,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,119.97,91,92.69529,-1.69529,1,0,0,0,1,0
Tenuta Sette Ponti Oreno,2004,Bordeaux Red Blends,Tuscany, Italy,99.97,90,92.15485,-2.15485,1,0,0,1,0,0
Mommessin Clos de Tart Grand Cru,2003,Pinot Noir,Morey-St-Denis, Cote de Nuits, Cote d'Or, Burgundy, France,379.00,94,93.93701,0.06299,0,0,1,0,1,0
Domaine des Lambrays Les Loups Clos Des Lambrays,2003,Pinot Noir,Burgundy, France,179.00,92,92.22768,-0.22768,0,0,1,0,1,0
Langmeil Valley Floor Shiraz,2005,Syrah/Shiraz,Barossa Valley, Barossa, Australia,25.99,90,92.44244,-2.44244,0,1,0,0,0,1
Two Hands Lily's Garden Shiraz,2005,Syrah/Shiraz,McLaren Vale, Australia,38.99,94,92.55354,1.44646,0,1,0,0,0,1
Chateau Kirwan,2003,Bordeaux Red Blends,Margaux, Bordeaux, France,85.00,93,92.39641,0.60359,1,0,0,0,1,0
Kilikanoon Shiraz R Reserve,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,95.00,95,93.03224,1.96776,0,1,0,0,0,1
Kilikanoon Testament Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,51.99,95,92.66464,2.33536,0,1,0,0,0,1
2 up Shiraz,2005,Syrah/Shiraz,Australia,12.29,90,92.32535,-2.32535,0,1,0,0,0,1
Marquis Philips S9 Shiraz,2005,Syrah/Shiraz,Australia,75.00,98,92.86131,5.13869,0,1,0,0,0,1
Chateau Greysac,2003,Bordeaux Red Blends,Medoc, Bordeaux, France,17.79,88,91.82199,-3.82199,1,0,0,0,1,0
Jim Barry McRae Wood Shiraz,2003,Syrah/Shiraz,Clare Valley, Australia,41.99,90,92.57918,-2.57918,0,1,0,0,0,1
Penfolds Kalimna Bin 28 Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,23.99,90,92.42534,-2.42534,0,1,0,0,0,1
Chateau Prieure-Lichine,2004,Bordeaux Red Blends,Margaux, Bordeaux, France,85.00,90,92.39641,-2.39641,1,0,0,0,1,0
Yalumba Barossa Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,15.99,90,92.35696,-2.35696,0,1,0,0,0,1
d'Arenberg The Laughing Magpie Shiraz Viognier,2005,Syrah/Shiraz,McLaren Vale, Australia,33.99,93,92.51080,0.48920,0,1,0,0,0,1
Guigal Hermitage Rouge,2003,Syrah/Shiraz,Hermitage, Rhone, France,71.99,94,93.04584,0.95416,0,1,0,0,1,0
Chateau Magdelaine,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,91,92.35359,-1.35359,1,0,0,0,1,0
Massena Epsilon Shiraz,2005,Syrah/Shiraz,Barossa Valley, Barossa, Australia,24.99,94,92.43388,1.56612,0,1,0,0,0,1
Bleasdale Bremerview Shiraz,2002,Syrah/Shiraz,Australia,12.97,89,92.33116,-3.33116,0,1,0,0,0,1
Two Hands Bad Impersonator Shiraz,2005,Syrah/Shiraz,Barossa Valley, Barossa, Australia,43.99,90,92.59628,-2.59628,0,1,0,0,0,1
Chateau La Fleur Morange Bordeaux Rouge,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,22.99,92,91.86644,0.13356,1,0,0,0,1,0
Joseph Drouhin Vero Pinot Noir,2005,Pinot Noir,Burgundy, France,23.99,89,90.90286,-1.90286,0,0,1,0,1,0
John Duval Entity Shiraz,2005,Syrah/Shiraz,Barossa Valley, Barossa, Australia,41.99,93,92.57918,0.42082,0,1,0,0,0,1
Cape Barren Shiraz,2004,Syrah/Shiraz,McLaren Vale, Australia,21.39,93,92.40312,0.59688,0,1,0,0,0,1
Paringa Shiraz,2005,Syrah/Shiraz,Australia,9.79,87,92.30399,-5.30399,0,1,0,0,0,1
Kilikanoon Killerman's Run Shiraz,2004,Syrah/Shiraz,Australia,17.99,90,92.37406,-2.37406,0,1,0,0,0,1
Ross Estate Estate Shiraz,2003,Syrah/Shiraz,Australia,25.99,89,92.44244,-3.44244,0,1,0,0,0,1
Jim Barry The Lodge Hill Shiraz,2005,Syrah/Shiraz,Clare Valley, Australia,14.99,90,92.34842,-2.34842,0,1,0,0,0,1
Chateau Kirwan,2004,Bordeaux Red Blends,Margaux, Bordeaux, France,75.99,90,92.31941,-2.31941,1,0,0,0,1,0
