name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau Certan de May (Futures Pre-sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,84.99,91,92.86397,-1.86397,1,0,0,0,1,0
Chateau Leoville Las Cases (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,159.99,95,93.32716,1.67284,1,0,0,0,1,0
Chateau Magdelaine (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,72.99,90,92.78986,-2.78986,1,0,0,0,1,0
Chateau Pontet-Canet (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,114.00,95,93.04312,1.95688,1,0,0,0,1,0
Chateau Fleur Cardinale (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,36.99,94,92.56752,1.43248,1,0,0,0,1,0
Chateau La Tour Carnet (Futures Pre-Sale),2011,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,34.99,92,92.55516,-0.55516,1,0,0,0,1,0
Chateau Haut-Brion (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,549.00,95,95.72966,-0.72966,1,0,0,0,1,0
Chateau Lafite Rothschild (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,699.00,93,96.65605,-3.65605,1,0,0,0,1,0
Chateau Hosanna (Futures Pre-sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,139.00,94,93.19753,0.80247,1,0,0,0,1,0
Chateau Smith Haut Lafitte (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,74.99,93,92.80220,0.19780,1,0,0,0,1,0
Chateau Gloria (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,39.99,91,92.58604,-1.58604,1,0,0,0,1,0
Oliverhill Jimmy Section Shiraz,2007,Syrah/Shiraz,McLaren Vale, Australia,13.99,92,92.63246,-0.63246,0,1,0,0,0,1
Kurtz Family Vineyards Lunar Block Shiraz,2005,Syrah/Shiraz,Barossa Valley, Barossa, Australia,49.99,93,92.82097,0.17903,0,1,0,0,0,1
Chateau Prieure-Lichine (Futures Pre-sale),2011,Bordeaux Red Blends,Margaux, Bordeaux, France,46.99,93,92.62927,0.37073,1,0,0,0,1,0
Kurtz Family Vineyards Boundary Row Shiraz,2006,Syrah/Shiraz,Barossa Valley, Barossa, Australia,16.99,91,92.63408,-1.63408,0,1,0,0,0,1
Chateau Leoville Barton (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,72.99,92,92.78986,-0.78986,1,0,0,0,1,0
Chateau Pavie Macquin,2014,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,91,92.82206,-1.82206,1,0,0,0,1,0
Chateau La Mission Haut-Brion (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,339.00,95,94.43271,0.56729,1,0,0,0,1,0
Chateau Canon (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,93,92.95660,0.04340,1,0,0,0,1,0
Chateau Pichon-Longueville Baron (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,119.00,92,93.07401,-1.07401,1,0,0,0,1,0
Chateau Beausejour Duffau-Lagarrosse (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,84.99,94,92.86397,1.13603,1,0,0,0,1,0
Chateau Talbot (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,44.99,90,92.61693,-2.61693,1,0,0,0,1,0
Chateau Mouton Rothschild (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,539.00,96,95.66789,0.33211,1,0,0,0,1,0
Chateau Lynch-Bages (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,109.00,93,93.01225,-0.01225,1,0,0,0,1,0
Chateau Montrose (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,117.00,90,93.06166,-3.06166,1,0,0,0,1,0
Chateau Pape Clement (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,99.99,94,92.95660,1.04340,1,0,0,0,1,0
Chateau Lascombes (Futures Pre-Sale),2011,Bordeaux Red Blends,Margaux, Bordeaux, France,72.99,93,92.78986,0.21014,1,0,0,0,1,0
Chateau Angelus (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,224.00,95,93.72247,1.27753,1,0,0,0,1,0
Chateau Ausone (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,879.00,100,97.76772,2.23228,1,0,0,0,1,0
Chateau Margaux (Futures Pre-Sale),2011,Bordeaux Red Blends,Margaux, Bordeaux, France,569.00,96,95.85318,0.14682,1,0,0,0,1,0
Chateau Ducru-Beaucaillou (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,119.00,95,93.07401,1.92599,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,109.00,94,93.01225,0.98775,1,0,0,0,1,0
Chateau Saint-Pierre (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,54.99,93,92.67868,0.32132,1,0,0,0,1,0
Chateau Haut-Bailly (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,87.99,93,92.88249,0.11751,1,0,0,0,1,0
Chateau Pavie Macquin (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,64.99,94,92.74045,1.25955,1,0,0,0,1,0
Chateau Duhart-Milon (Futures Pre-sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,94.99,91,92.92572,-1.92572,1,0,0,0,1,0
Chateau Branaire-Ducru (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,49.99,93,92.64781,0.35219,1,0,0,0,1,0
Chateau Malartic-Lagraviere (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,45.99,91,92.62311,-1.62311,1,0,0,0,1,0
Chateau Branon (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,77.99,93,92.82073,0.17927,1,0,0,0,1,0
Chateau Pavie Decesse (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.00,94,93.19753,0.80247,1,0,0,0,1,0
Chateau Pavie (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,179.00,95,93.44456,1.55544,1,0,0,0,1,0
Chateau L'Evangile (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,159.99,90,93.32716,-3.32716,1,0,0,0,1,0
Clos Fourtet (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,94,92.83308,1.16692,1,0,0,0,1,0
Vieux Chateau Certan (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,159.00,96,93.32104,2.67896,1,0,0,0,1,0
Chateau Palmer (Futures Pre-sale),2011,Bordeaux Red Blends,Margaux, Bordeaux, France,259.00,94,93.93864,0.06136,1,0,0,0,1,0
Chateau de Fieuzal (Futures Pre-sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,36.99,91,92.56752,-1.56752,1,0,0,0,1,0
Domaine Bertagna Corton les Grandes Lolieres,2005,Pinot Noir,Burgundy, France,159.00,90,91.46718,-1.46718,0,0,1,0,1,0
Chateau LaTour-Martillac,2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,44.99,93,92.58310,0.41690,1,0,0,0,1,0
Chateau Monbousquet,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.97,93,92.73738,0.26262,1,0,0,0,1,0
I Greppi Bolgheri Superiore Greppicaia,2004,Bordeaux Red Blends,Tuscany, Italy,55.99,90,90.29665,-0.29665,1,0,0,1,0,0
Capezzana Barco Reale,2009,Tuscan Blends,Tuscany, Italy,14.99,88,90.12801,-2.12801,1,0,0,1,0,0
Chateau Kirwan,2009,Bordeaux Red Blends,Margaux, Bordeaux, France,129.00,92,93.10194,-1.10194,1,0,0,0,1,0
Torbreck The Factor Shiraz,2007,Syrah/Shiraz,Barossa Valley, Barossa, Australia,99.00,90,93.15749,-3.15749,0,1,0,0,0,1
Jermann Red Angel in the Moonlight Pinot Noir,2009,Pinot Noir,Friuli-Venezia Giulia, Italy,29.99,92,88.46825,3.53175,0,0,1,1,0,0
Chateau Gazin (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,69.99,91,92.77132,-1.77132,1,0,0,0,1,0
Chateau Lilian Ladouys (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,19.99,93,92.46252,0.53748,1,0,0,0,1,0
Saint Cosme Saint-Joseph,2010,Syrah/Shiraz,Rhone, France,34.99,94,93.36695,0.63305,0,1,0,0,1,0
Yalumba Hand Picked Barossa Shiraz/Viognier,2008,Syrah/Shiraz,Barossa Valley, Barossa, Australia,29.99,90,92.74819,-2.74819,0,1,0,0,0,1
Chateau La Vieille Cure (Futures Pre-sale),2011,Bordeaux Red Blends,Fronsac, Bordeaux, France,19.99,92,92.46252,-0.46252,1,0,0,0,1,0
Chateau Brown (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,25.99,90,92.49959,-2.49959,1,0,0,0,1,0
Chateau du Gaby (Futures Pre-sale),2011,Bordeaux Red Blends,Fronsac, Bordeaux, France,17.99,92,92.45018,-0.45018,1,0,0,0,1,0
Chateau Margaux Pavillon Rouge (Futures Pre-Sale),2011,Bordeaux Red Blends,Margaux, Bordeaux, France,147.00,93,93.24693,-0.24693,1,0,0,0,1,0
Elderton Command Shiraz,2007,Syrah/Shiraz,Barossa Valley, Barossa, Australia,95.00,95,93.13278,1.86722,0,1,0,0,0,1
Chateau Peby Faugeres (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,94.99,94,92.92572,1.07428,1,0,0,0,1,0
Chateau Mouton Rothschild,2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,899.99,99,97.86353,1.13647,1,0,0,0,1,0
Chateau Lafon-Rochet (Futures Pre-sale),2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,41.99,90,92.59840,-2.59840,1,0,0,0,1,0
Chateau Calon-Segur,2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,78.99,90,92.82690,-2.82690,1,0,0,0,1,0
Chateau LaTour-Martillac (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,29.99,90,92.52429,-2.52429,1,0,0,0,1,0
Chateau de Carles Haut-Carles (Futures Pre-sale),2011,Bordeaux Red Blends,Fronsac, Bordeaux, France,27.99,91,92.51193,-1.51193,1,0,0,0,1,0
Chateau Magrez Fombrauge (Futures Pre-sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.00,95,93.13577,1.86423,1,0,0,0,1,0
Ornellaia,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,195.00,97,91.23973,5.76027,1,0,0,1,0,0
Torbreck The Struie,2009,Syrah/Shiraz,Barossa Valley, Barossa, Australia,52.99,93,92.90715,0.09285,0,1,0,0,0,1
Clos L'Eglise Pomerol (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,97.99,93,92.94424,0.05576,1,0,0,0,1,0
Chateau Gruaud Larose (Futures Pre-sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,59.99,91,92.70956,-1.70956,1,0,0,0,1,0
Chateau La Conseillante (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,114.00,91,93.04312,-2.04312,1,0,0,0,1,0
Chateau Cheval Blanc (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,699.00,96,96.65605,-0.65605,1,0,0,0,1,0
Chateau Figeac (Futures Pre-sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,119.00,90,93.07401,-3.07401,1,0,0,0,1,0
Chateau Bellevue Mondotte (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,169.00,94,93.38280,0.61720,1,0,0,0,1,0
Louis Jadot Beaune Boucherottes,2009,Pinot Noir,Burgundy, France,46.99,93,90.84306,2.15694,0,0,1,0,1,0
Chateau Latour (Futures Pre-sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,699.00,95,96.65605,-1.65605,1,0,0,0,1,0
Louis Jadot Clos Saint-Denis,2009,Pinot Noir,Burgundy, France,239.00,92,92.02890,-0.02890,0,0,1,0,1,0
Louis Jadot Grands Echezeaux,2009,Pinot Noir,Burgundy, France,259.00,94,92.15242,1.84758,0,0,1,0,1,0
Louis Jadot Nuits-Saint-Georges Les Boudots Premier Cru,2009,Pinot Noir,Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France,95.00,90,91.13956,-1.13956,0,0,1,0,1,0
Louis Jadot Santenay Clos des Guettes,2009,Pinot Noir,Burgundy, France,29.99,90,90.73807,-0.73807,0,0,1,0,1,0
M. Chapoutier Cote-Rotie La Mordoree,2009,Syrah/Shiraz,Cote Rotie, Rhone, France,189.99,96,94.30731,1.69269,0,1,0,0,1,0
Gaja Ca' Marcanda Magari,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,78.99,92,90.52327,1.47673,1,0,0,1,0,0
Mitolo G.A.M.,2009,Syrah/Shiraz,McLaren Vale, Australia,54.99,92,92.91951,-0.91951,0,1,0,0,0,1
Le Dome (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.00,96,93.13577,2.86423,1,0,0,0,1,0
Le Dome (Futures Pre-Sale),2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.00,100,93.18061,6.81939,1,0,0,0,1,0
Chateau L'Eglise Clinet (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,164.00,95,93.35193,1.64807,1,0,0,0,1,0
Les Forts de Latour (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,179.00,92,93.44456,-1.44456,1,0,0,0,1,0
Clarendon Hills Astralis Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,149.00,99,93.44936,5.55064,0,1,0,0,0,1
Clarendon Hills Bakers Gully Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,39.99,93,92.77612,0.22388,0,1,0,0,0,1
Clarendon Hills Brookman Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,77.99,95,93.01081,1.98919,0,1,0,0,0,1
Clarendon Hills Hickinbotham Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,89.97,97,93.08479,3.91521,0,1,0,0,0,1
Clarendon Hills Liandra Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,104.99,93,93.17757,-0.17757,0,1,0,0,0,1
Clarendon Hills Moritz Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,39.99,95,92.77612,2.22388,0,1,0,0,0,1
Clarendon Hills Piggott Range Syrah,2006,Syrah/Shiraz,McLaren Vale, Australia,129.00,98,93.32584,4.67416,0,1,0,0,0,1
Tenuta San Guido Sassicaia,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,249.97,96,91.57922,4.42078,1,0,0,1,0,0
Tenuta San Guido Guidalberto,2010,Bordeaux Red Blends,Tuscany, Italy,49.97,90,90.36095,-0.36095,1,0,0,1,0,0
Earthworks Shiraz,2009,Syrah/Shiraz,Barossa Valley, Barossa, Australia,17.99,87,92.69099,-5.69099,0,1,0,0,0,1
Mr. Riggs The Gaffer Shiraz,2010,Syrah/Shiraz,Australia,23.99,90,92.74496,-2.74496,0,1,0,0,0,1
Chateau La Fleur Morange (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,51.99,94,92.66016,1.33984,1,0,0,0,1,0
Thorn-Clarke Shotfire Ridge Shiraz,2010,Syrah/Shiraz,Barossa Valley, Barossa, Australia,19.99,90,92.72026,-2.72026,0,1,0,0,0,1
Torbreck RunRig,2007,Syrah/Shiraz,Barossa Valley, Barossa, Australia,179.00,98,93.65155,4.34845,0,1,0,0,0,1
Chateau Berliquet (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,36.99,93,92.56752,0.43248,1,0,0,0,1,0
Chateau Brane-Cantenac (Futures Pre-Sale),2011,Bordeaux Red Blends,Margaux, Bordeaux, France,51.99,93,92.66016,0.33984,1,0,0,0,1,0
Chateau Ducru-Beaucaillou Croix de Beaucaillou (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,39.99,92,92.58604,-0.58604,1,0,0,0,1,0
Chateau Marojallia,2000,Bordeaux Red Blends,Margaux, Bordeaux, France,139.00,96,93.01149,2.98851,1,0,0,0,1,0
Shingleback The Davey Estate Shiraz,2010,Syrah/Shiraz,McLaren Vale, Australia,26.99,90,92.76349,-2.76349,0,1,0,0,0,1
Chateau Rauzan-Segla,1986,Bordeaux Red Blends,Margaux, Bordeaux, France,259.00,96,93.51582,2.48418,1,0,0,0,1,0
Domaine Terlato & Chapoutier lieu dit Malakoff Shiraz,2009,Syrah/Shiraz,Australia,29.99,94,92.76511,1.23489,0,1,0,0,0,1
Chateau Canon,2000,Bordeaux Red Blends,St. Emilion, Bordeaux, France,135.00,90,92.98679,-2.98679,1,0,0,0,1,0
Saint Cosme Cote Rotie,2010,Syrah/Shiraz,Cote Rotie, Rhone, France,66.99,92,93.56458,-1.56458,0,1,0,0,1,0
Penfolds Grange,2007,Syrah/Shiraz,Australia,639.00,95,96.49249,-1.49249,0,1,0,0,0,1
Yangarra Estate McLaren Vale Shiraz,2009,Syrah/Shiraz,McLaren Vale, Australia,24.99,90,92.73422,-2.73422,0,1,0,0,0,1
Chateau Gracia (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,109.00,96,93.01225,2.98775,1,0,0,0,1,0
Elderton Command Shiraz,2008,Syrah/Shiraz,Barossa, Australia,99.99,93,93.18051,-0.18051,0,1,0,0,0,1
Two Hands Lily's Garden Shiraz,2010,Syrah/Shiraz,McLaren Vale, Australia,49.99,91,92.90553,-1.90553,0,1,0,0,0,1
Guigal Saint-Joseph Lieu-Dit Rouge,2009,Syrah/Shiraz,Rhone, France,62.99,94,93.52296,0.47704,0,1,0,0,1,0
Guigal La Mouline Cote Rotie,2008,Syrah/Shiraz,Cote Rotie, Rhone, France,309.00,91,95.02539,-4.02539,0,1,0,0,1,0
Guigal La Landonne Cote Rotie,2008,Syrah/Shiraz,Cote Rotie, Rhone, France,319.97,93,95.09314,-2.09314,0,1,0,0,1,0
Guigal La Turque Cote Rotie,2008,Syrah/Shiraz,Cote Rotie, Rhone, France,309.00,92,95.02539,-3.02539,0,1,0,0,1,0
Guigal Saint-Joseph Vignes de l'Hospice Rouge,2009,Syrah/Shiraz,Rhone, France,95.00,94,93.72066,0.27934,0,1,0,0,1,0
Chateau Chauvin,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,49.99,92,92.54633,-0.54633,1,0,0,0,1,0
Chateau Larcis-Ducasse (Futures Pre-Sale),2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,84.99,98,92.84705,5.15295,1,0,0,0,1,0
Delas Cote Rotie la Landonne,2009,Syrah/Shiraz,Cote Rotie, Rhone, France,229.00,98,94.54823,3.45177,0,1,0,0,1,0
Chateau La Mission Haut-Brion,2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,939.00,100,98.10445,1.89555,1,0,0,0,1,0
Brancaia Ilatraia,2007,Bordeaux Red Blends,Tuscany, Italy,51.99,92,90.32269,1.67731,1,0,0,1,0,0
Chateau de Reignac Bordeaux Superieur (Futures Pre-sale),2011,Bordeaux Red Blends,Bordeaux, France,17.99,92,92.45018,-0.45018,1,0,0,0,1,0
Joseph Drouhin Clos des Mouches Premier Cru Rouge,2009,Pinot Noir,Burgundy, France,99.00,93,91.16426,1.83574,0,0,1,0,1,0
Thorn-Clarke Milton Park Shiraz,2010,Syrah/Shiraz,Australia,11.99,87,92.67085,-5.67085,0,1,0,0,0,1
Chateau Fombrauge,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,59.97,92,92.67561,-0.67561,1,0,0,0,1,0
Chateau Belair-Monange,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,94,92.92278,1.07722,1,0,0,0,1,0
Chateau Calon-Segur (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,69.99,94,92.77132,1.22868,1,0,0,0,1,0
Le Dome,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,319.97,100,94.29826,5.70174,1,0,0,0,1,0
Le Dome,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,361.99,99,94.54087,4.45913,1,0,0,0,1,0
Le Dome,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.00,94,93.08502,0.91498,1,0,0,0,1,0
Le Dome,2006,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,94,92.87204,1.12796,1,0,0,0,1,0
Les Asteries,2007,Bordeaux Red Blends,St. Emilion, Bordeaux, France,46.99,90,92.56163,-2.56163,1,0,0,0,1,0
Les Asteries,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,75.00,93,92.75153,0.24847,1,0,0,0,1,0
Les Asteries,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,149.99,98,93.23158,4.76842,1,0,0,0,1,0
Chateau de Reignac Bordeaux Superieur,2010,Bordeaux Red Blends,Bordeaux, France,19.99,90,92.44562,-2.44562,1,0,0,0,1,0
Les Asteries,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,89.99,96,92.87793,3.12207,1,0,0,0,1,0
Le Carre,2007,Bordeaux Red Blends,St. Emilion, Bordeaux, France,34.99,90,92.48752,-2.48752,1,0,0,0,1,0
Le Carre,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.97,97,93.16969,3.83031,1,0,0,0,1,0
Le Carre,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,77.99,95,92.80382,2.19618,1,0,0,0,1,0
Chateau Laforge,2006,Bordeaux Red Blends,St. Emilion, Bordeaux, France,44.99,93,92.53236,0.46764,1,0,0,0,1,0
Chateau Laforge,2007,Bordeaux Red Blends,St. Emilion, Bordeaux, France,27.97,89,92.44417,-3.44417,1,0,0,0,1,0
Chateau Laforge,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,33.99,92,92.49825,-0.49825,1,0,0,0,1,0
Chateau Laforge,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,34.99,94,92.53825,1.46175,1,0,0,0,1,0
Terrabianca Campaccio,2008,Tuscan Blends,Tuscany, Italy,35.99,92,90.24078,1.75922,1,0,0,1,0,0
Tua Rita Per Sempre Syrah,2008,Syrah/Shiraz,Tuscany, Italy,199.00,97,92.07622,4.92378,0,1,0,1,0,0
Jip Jip Rocks Shiraz-Cabernet,2010,Syrah/Shiraz,Australia,17.99,90,92.70790,-2.70790,0,1,0,0,0,1
Joseph Drouhin Chorey Les Beaune,2010,Pinot Noir,Burgundy, France,26.99,89,90.73645,-1.73645,0,0,1,0,1,0
Two Hands Max's Garden Shiraz,2010,Syrah/Shiraz,Australia,73.99,91,93.05376,-2.05376,0,1,0,0,0,1
Vieux Chateau Mazerat,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,95,92.81617,2.18383,1,0,0,0,1,0
Joseph Drouhin Clos de Vougeot,2009,Pinot Noir,Burgundy, France,155.00,91,91.51012,-0.51012,0,0,1,0,1,0
Rocca di Frassinello Maremma Ornello,2009,Tuscan Blends,Tuscany, Italy,23.99,90,90.18359,-0.18359,1,0,0,1,0,0
Chateau Ausone Chapelle d'Ausone,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,199.00,93,93.43279,-0.43279,1,0,0,0,1,0
Orma Toscana,2009,Bordeaux Red Blends,Tuscany, Italy,58.97,93,90.39963,2.60037,1,0,0,1,0,0
Les Forts de Latour,1982,Bordeaux Red Blends,Pauillac, Bordeaux, France,319.00,94,93.81873,0.18127,1,0,0,0,1,0
Chateau Lynch-Bages,1989,Bordeaux Red Blends,Pauillac, Bordeaux, France,399.97,95,94.43719,0.56281,1,0,0,0,1,0
Chateau Montrose,1990,Bordeaux Red Blends,St. Estephe, Bordeaux, France,529.00,100,95.25098,4.74902,1,0,0,0,1,0
Robert Arnoux Vosne Romanee Les Suchots,1999,Pinot Noir,Burgundy, France,135.00,93,91.21747,1.78253,0,0,1,0,1,0
Robert Arnoux Vosne Romanee Les Suchots,2000,Pinot Noir,Vosne-Romanee, Cote de Nuits, Cote d'Or, Burgundy, France,135.00,90,91.23439,-1.23439,0,0,1,0,1,0
Robert Arnoux Echezeaux Grand Cru,2000,Pinot Noir,Flagey-Echezeaux, Cote de Nuits, Cote d'Or, Burgundy, France,159.00,91,91.38261,-0.38261,0,0,1,0,1,0
Guigal Crozes Hermitage,2009,Syrah/Shiraz,Rhone, France,26.99,92,93.30063,-1.30063,0,1,0,0,1,0
Antinori Villa Toscana,2009,Tuscan Blends,Tuscany, Italy,19.99,90,90.15889,-0.15889,1,0,0,1,0,0
Antinori Tignanello,2009,Tuscan Blends,Tuscany, Italy,139.97,94,90.89987,3.10013,1,0,0,1,0,0
Chateau La Lagune,2009,Bordeaux Red Blends,Medoc, Bordeaux, France,89.99,95,92.86102,2.13898,1,0,0,0,1,0
Chateau La Gaffeliere,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.00,95,92.91666,2.08334,1,0,0,0,1,0
Chateau Pavie Macquin,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,119.97,92,93.04617,-1.04617,1,0,0,0,1,0
The Chook Shiraz-Viognier,2011,Syrah/Shiraz,Australia,19.99,90,92.73717,-2.73717,0,1,0,0,0,1
Brancaia Il Blu,2008,Tuscan Blends,Tuscany, Italy,54.99,90,90.35812,-0.35812,1,0,0,1,0,0
Chateau La Lagune,1982,Bordeaux Red Blends,Medoc, Bordeaux, France,179.97,92,92.96010,-0.96010,1,0,0,0,1,0
Luce Della Vite Luce Toscana,2009,Tuscan Blends,Tuscany, Italy,99.00,90,90.64685,-0.64685,1,0,0,1,0,0
Louis Jadot Gevrey-Chambertin,2010,Pinot Noir,Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France,52.99,90,90.89702,-0.89702,0,0,1,0,1,0
Gaja Ca' Marcanda Magari,2010,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,69.99,94,90.48459,3.51541,1,0,0,1,0,0
Chateau Larcis-Ducasse,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,249.97,98,93.78139,4.21861,1,0,0,0,1,0
Clarendon Hills Astralis Syrah,2002,Syrah/Shiraz,McLaren Vale, Australia,229.00,99,93.87579,5.12421,0,1,0,0,0,1
Clos du Marquis,2000,Bordeaux Red Blends,St. Julien, Bordeaux, France,134.97,91,92.98660,-1.98660,1,0,0,0,1,0
Chateau Pavie Macquin,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,169.97,95,93.25349,1.74651,1,0,0,0,1,0
Chateau Haut-Batailley,2000,Bordeaux Red Blends,Pauillac, Bordeaux, France,75.00,90,92.61623,-2.61623,1,0,0,0,1,0
