name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau Prieure-Lichine (Futures Pre-sale),2009,Bordeaux Red Blends,Margaux, Bordeaux, France,49.99,94,93.24126,0.75874,1,0,0,0,1,0
Chateau Potensac (Futures Pre-sale),2009,Bordeaux Red Blends,Medoc, Bordeaux, France,32.99,92,93.11682,-1.11682,1,0,0,0,1,0
Chateau Phelan Segur (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Estephe, Bordeaux, France,49.99,93,93.24126,-0.24126,1,0,0,0,1,0
Chateau Nenin,2005,Bordeaux Red Blends,Pomerol, Bordeaux, France,57.99,96,93.29982,2.70018,1,0,0,0,1,0
Chateau Nenin (Futures Pre-Sale),2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,79.99,94,93.46086,0.53914,1,0,0,0,1,0
Chateau Meyney (Futures Pre-sale),2009,Bordeaux Red Blends,St. Estephe, Bordeaux, France,38.99,93,93.16074,-0.16074,1,0,0,0,1,0
Chateau L'Eglise Clinet,2008,Bordeaux Red Blends,Pomerol, Bordeaux, France,259.99,94,94.77846,-0.77846,1,0,0,0,1,0
Chateau Lagrange (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,64.99,94,93.35107,0.64893,1,0,0,0,1,0
Chateau La Gaffeliere,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,57.00,93,93.29258,-0.29258,1,0,0,0,1,0
Chateau Haut-Batailley (Futures Pre-sale),2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,44.99,93,93.20467,-0.20467,1,0,0,0,1,0
Chateau Ducru-Beaucaillou,2008,Bordeaux Red Blends,St. Julien, Bordeaux, France,169.97,94,94.11952,-0.11952,1,0,0,0,1,0
Chateau Ducru-Beaucaillou (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,279.00,96,94.91762,1.08238,1,0,0,0,1,0
Chateau Brillette Moulis en Medoc (Futures Pre-sale),2009,Bordeaux Red Blends,Medoc, Bordeaux, France,22.99,92,93.04362,-1.04362,1,0,0,0,1,0
Chateau Bellefont Belcier (Futures Pre-sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,92,93.16806,-1.16806,1,0,0,0,1,0
Chateau Barde Haut,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,90,93.16806,-3.16806,1,0,0,0,1,0
Chateau Fleur Cardinale (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,93,93.16806,-0.16806,1,0,0,0,1,0
Chateau L'Evangile (Futures Pre-Sale),2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,299.99,97,95.07126,1.92874,1,0,0,0,1,0
Chateau La Grave a Pomerol (Futures Pre-Sale),2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,44.99,94,93.20467,0.79533,1,0,0,0,1,0
Clos du Marquis (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,54.99,95,93.27786,1.72214,1,0,0,0,1,0
Clos du Marquis,2008,Bordeaux Red Blends,St. Julien, Bordeaux, France,69.99,92,93.38766,-1.38766,1,0,0,0,1,0
Tenuta San Guido Sassicaia,2007,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,239.97,93,94.42101,-1.42101,1,0,0,1,0,0
Chateau Figeac (Futures Pre-sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,239.00,98,94.62482,3.37518,1,0,0,0,1,0
Chateau Latour A Pomerol (Futures Pre-sale),2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,99.99,93,93.60727,-0.60727,1,0,0,0,1,0
Chateau Rouget (Futures Pre-sale),2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,49.99,94,93.24126,0.75874,1,0,0,0,1,0
Chateau Trotanoy (Futures Pre-sale),2008,Bordeaux Red Blends,Pomerol, Bordeaux, France,229.00,95,94.55162,0.44838,1,0,0,0,1,0
