id,name,vintage,price,JS,url,varietal,location,bordeauxBlends,syrah,pinot,italy,france,australia
90672,"Chateau Calon-Segur",2004,89,91,https://www.wine.com/product/chateau-calon-segur-2004/90672,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
91240,"Chateau La Mission Haut-Brion (slightly stained label)",2003,239.99,94,https://www.wine.com/product/chateau-la-mission-haut-brion-slightly-stained-label-2003/91240,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
92343,"Chateau Latour",2004,669.97,93,https://www.wine.com/product/chateau-latour-2004/92343,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
92356,"Chateau Giscours",2004,59.99,91,https://www.wine.com/product/chateau-giscours-2004/92356,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
94128,"Chateau Leoville Las Cases",2005,349.99,99,https://www.wine.com/product/chateau-leoville-las-cases-2005/94128,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
94129,"Chateau Cos d'Estournel",2005,279.99,99,https://www.wine.com/product/chateau-cos-destournel-2005/94129,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
94327,"Chateau Mouton Rothschild",2005,799.99,98,https://www.wine.com/product/chateau-mouton-rothschild-2005/94327,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
94834,"Chateau Pichon Longueville Comtesse de Lalande",2005,179.97,93,https://www.wine.com/product/chateau-pichon-longueville-comtesse-de-lalande-2005/94834,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
96142,"Chateau Palmer",2005,399.97,94,https://www.wine.com/product/chateau-palmer-2005/96142,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
96146,"Chateau Cheval Blanc",2005,869.97,98,https://www.wine.com/product/chateau-cheval-blanc-2005/96146,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
96147,"Chateau Lynch-Bages",2005,269.99,96,https://www.wine.com/product/chateau-lynch-bages-2005/96147,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
96201,"Chateau Haut-Brion",2005,879.97,99,https://www.wine.com/product/chateau-haut-brion-2005/96201,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
96204,"Chateau Branaire-Ducru",2003,169.97,94,https://www.wine.com/product/chateau-branaire-ducru-2003/96204,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
96206,"Chateau Calon-Segur",2005,139.97,93,https://www.wine.com/product/chateau-calon-segur-2005/96206,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
96213,"Chateau Giscours",2005,109,95,https://www.wine.com/product/chateau-giscours-2005/96213,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
96216,"Chateau La Mission Haut-Brion",2005,819.99,99,https://www.wine.com/product/chateau-la-mission-haut-brion-2005/96216,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
96218,"Chateau Montrose",2003,259.97,97,https://www.wine.com/product/chateau-montrose-2003/96218,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
96219,"Chateau Montrose",2005,199.99,96,https://www.wine.com/product/chateau-montrose-2005/96219,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
96221,"Chateau Smith Haut Lafitte",2005,159.99,95,https://www.wine.com/product/chateau-smith-haut-lafitte-2005/96221,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
96338,"Chateau Smith Haut Lafitte",2000,229.97,90,https://www.wine.com/product/chateau-smith-haut-lafitte-2000/96338,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
96392,"Tenuta Guado al Tasso",2006,99.97,95,https://www.wine.com/product/tenuta-guado-al-tasso-2006/96392,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
96767,"Chateau Ducru-Beaucaillou",2005,279.99,95,https://www.wine.com/product/chateau-ducru-beaucaillou-2005/96767,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
96781,"Tenuta Guado al Tasso",2005,95,92,https://www.wine.com/product/tenuta-guado-al-tasso-2005/96781,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
97145,"Chateau Rauzan-Segla",2005,159,98,https://www.wine.com/product/chateau-rauzan-segla-2005/97145,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
97996,"Chateau Mouton Rothschild",2006,599.97,95,https://www.wine.com/product/chateau-mouton-rothschild-2006/97996,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
99794,"Penfolds Grange",2004,499,97,https://www.wine.com/product/penfolds-grange-2004/99794,Syrah/Shiraz,Australia,0,1,0,0,0,1
100645,"Chateau Pontet-Canet",2006,139.97,93,https://www.wine.com/product/chateau-pontet-canet-2006/100645,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
100754,"Chateau Rauzan-Segla",2005,135,98,https://www.wine.com/product/chateau-rauzan-segla-2005/100754,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
100782,"Chateau Grand-Puy-Lacoste",2005,159.99,97,https://www.wine.com/product/chateau-grand-puy-lacoste-2005/100782,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
101713,"Domaine de Chevalier",2005,139.99,94,https://www.wine.com/product/domaine-de-chevalier-2005/101713,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
101757,"Chateau Fombrauge",2005,54.99,94,https://www.wine.com/product/chateau-fombrauge-2005/101757,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101761,"Chateau La Gaffeliere",2004,42.98,92,https://www.wine.com/product/chateau-la-gaffeliere-2004/101761,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101762,"Chateau La Gaffeliere",2005,144.97,95,https://www.wine.com/product/chateau-la-gaffeliere-2005/101762,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101837,"Clos du Marquis",2005,89.99,92,https://www.wine.com/product/clos-du-marquis-2005/101837,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
102067,"Chateau Cos d'Estournel",2006,159.99,92,https://www.wine.com/product/chateau-cos-destournel-2006/102067,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
103532,"Domaine de Chevalier (Futures Pre-Sale)",2009,89.99,97,https://www.wine.com/product/domaine-de-chevalier-futures-pre-sale-2009/103532,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103552,"Chateau Pichon Longueville Comtesse de Lalande",2008,139.97,93,https://www.wine.com/product/chateau-pichon-longueville-comtesse-de-lalande-2008/103552,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103553,"Chateau Pichon Longueville Comtesse de Lalande (Futures Pre-Sale)",2009,189.99,96,https://www.wine.com/product/chateau-pichon-longueville-comtesse-de-lalande-futures-pre-sale-2009/103553,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103566,"Chateau Pavie",2008,299.97,95,https://www.wine.com/product/chateau-pavie-2008/103566,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103567,"Chateau Pavie (Futures Pre-Sale)",2009,289,97,https://www.wine.com/product/chateau-pavie-futures-pre-sale-2009/103567,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103569,"Chateau Pape Clement",2008,139.97,91,https://www.wine.com/product/chateau-pape-clement-2008/103569,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103570,"Chateau Pape Clement (Futures Pre-Sale)",2009,149.99,94,https://www.wine.com/product/chateau-pape-clement-futures-pre-sale-2009/103570,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103581,"Chateau Palmer",2008,219,93,https://www.wine.com/product/chateau-palmer-2008/103581,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
103592,"Chateau Montrose",2008,129.97,94,https://www.wine.com/product/chateau-montrose-2008/103592,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
103609,"Chateau La Mission Haut-Brion",2008,279.99,93,https://www.wine.com/product/chateau-la-mission-haut-brion-2008/103609,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103612,"Chateau Haut-Brion",2008,519.97,94,https://www.wine.com/product/chateau-haut-brion-2008/103612,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103631,"Chateau Grand-Puy-Lacoste (Futures Pre-Sale)",2009,79.99,95,https://www.wine.com/product/chateau-grand-puy-lacoste-futures-pre-sale-2009/103631,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103648,"Chateau de Fieuzal",2008,49.99,90,https://www.wine.com/product/chateau-de-fieuzal-2008/103648,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103649,"Chateau de Fieuzal (Futures Pre-sale)",2009,44.99,94,https://www.wine.com/product/chateau-de-fieuzal-futures-pre-sale-2009/103649,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103663,"Chateau Cheval Blanc Le Petit Cheval (Futures Pre-Sale)",2009,159,94,https://www.wine.com/product/chateau-cheval-blanc-le-petit-cheval-futures-pre-sale-2009/103663,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103666,"Chateau Canon La Gaffeliere",2008,99.99,91,https://www.wine.com/product/chateau-canon-la-gaffeliere-2008/103666,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103667,"Chateau Canon La Gaffeliere (Futures Pre-Sale)",2009,94.99,97,https://www.wine.com/product/chateau-canon-la-gaffeliere-futures-pre-sale-2009/103667,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103676,"Chateau Angelus (Futures Pre-Sale)",2009,329,97,https://www.wine.com/product/chateau-angelus-futures-pre-sale-2009/103676,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103698,"Chateau Lynch-Bages",2006,179.97,92,https://www.wine.com/product/chateau-lynch-bages-2006/103698,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103701,"Chateau Lynch-Bages (Futures Pre-Sale)",2009,134.99,97,https://www.wine.com/product/chateau-lynch-bages-futures-pre-sale-2009/103701,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103705,"Chateau Leoville Poyferre",2008,99,93,https://www.wine.com/product/chateau-leoville-poyferre-2008/103705,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103706,"Chateau Leoville Poyferre (Futures Pre-Sale)",2009,149.99,96,https://www.wine.com/product/chateau-leoville-poyferre-futures-pre-sale-2009/103706,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103708,"Chateau Leoville Las Cases",2008,219.99,95,https://www.wine.com/product/chateau-leoville-las-cases-2008/103708,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103709,"Chateau Leoville Las Cases (Futures Pre-Sale)",2009,379,99,https://www.wine.com/product/chateau-leoville-las-cases-futures-pre-sale-2009/103709,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103710,"Chateau Leoville Barton",2005,176.99,96,https://www.wine.com/product/chateau-leoville-barton-2005/103710,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103711,"Chateau Leoville Barton",2008,104.97,93,https://www.wine.com/product/chateau-leoville-barton-2008/103711,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103712,"Chateau Leoville Barton (Futures Pre-Sale)",2009,99.99,96,https://www.wine.com/product/chateau-leoville-barton-futures-pre-sale-2009/103712,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103713,"Les Forts de Latour",2005,239.99,94,https://www.wine.com/product/les-forts-de-latour-2005/103713,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103717,"Les Forts de Latour",2008,189.99,92,https://www.wine.com/product/les-forts-de-latour-2008/103717,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103720,"Chateau Latour",2008,629.99,95,https://www.wine.com/product/chateau-latour-2008/103720,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103724,"Carruades de Lafite",2008,155,91,https://www.wine.com/product/carruades-de-lafite-2008/103724,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103725,"Carruades de Lafite (Futures Pre-Sale)",2009,259,95,https://www.wine.com/product/carruades-de-lafite-futures-pre-sale-2009/103725,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103730,"Chateau Lafite Rothschild",2008,989.97,95,https://www.wine.com/product/chateau-lafite-rothschild-2008/103730,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103741,"Chateau Hosanna (Futures Pre-sale)",2009,229,98,https://www.wine.com/product/chateau-hosanna-futures-pre-sale-2009/103741,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
103747,"Chateau Haut-Bailly",2008,159.97,92,https://www.wine.com/product/chateau-haut-bailly-2008/103747,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103748,"Chateau Haut-Bailly (Futures Pre-Sale)",2009,129.99,97,https://www.wine.com/product/chateau-haut-bailly-futures-pre-sale-2009/103748,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103782,"Chateau Duhart-Milon",2008,89.97,92,https://www.wine.com/product/chateau-duhart-milon-2008/103782,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103783,"Chateau Duhart-Milon (Futures Pre-sale)",2009,79.99,95,https://www.wine.com/product/chateau-duhart-milon-futures-pre-sale-2009/103783,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103797,"Chateau Cos d'Estournel",2008,167.99,93,https://www.wine.com/product/chateau-cos-destournel-2008/103797,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
103798,"Chateau Cos d'Estournel (Futures Pre-Sale)",2009,429,100,https://www.wine.com/product/chateau-cos-destournel-futures-pre-sale-2009/103798,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
103805,"Chateau Clinet (Futures Pre-Sale)",2009,149.99,96,https://www.wine.com/product/chateau-clinet-futures-pre-sale-2009/103805,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
103813,"Chateau Calon-Segur",2008,129.99,93,https://www.wine.com/product/chateau-calon-segur-2008/103813,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
103827,"Chateau Lascombes (Futures Pre-Sale)",2009,84.99,94,https://www.wine.com/product/chateau-lascombes-futures-pre-sale-2009/103827,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
103853,"Chateau Gloria (Futures Pre-Sale)",2009,39.99,94,https://www.wine.com/product/chateau-gloria-futures-pre-sale-2009/103853,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103912,"Chateau Cantenac Brown",2009,99,93,https://www.wine.com/product/chateau-cantenac-brown-2009/103912,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
103913,"Chateau Canon",2005,139,94,https://www.wine.com/product/chateau-canon-2005/103913,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103917,"Chateau Canon (Futures Pre-Sale)",2009,144.99,96,https://www.wine.com/product/chateau-canon-futures-pre-sale-2009/103917,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103933,"Chateau Sociando-Mallet  (Futures Pre-Sale)",2009,54.99,94,https://www.wine.com/product/chateau-sociando-mallet-futures-pre-sale-2009/103933,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
103939,"Chateau Smith Haut Lafitte (Futures Pre-Sale)",2009,124.99,96,https://www.wine.com/product/chateau-smith-haut-lafitte-futures-pre-sale-2009/103939,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103944,"Chateau Saint-Pierre (Futures Pre-Sale)",2009,74.99,93,https://www.wine.com/product/chateau-saint-pierre-futures-pre-sale-2009/103944,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103953,"Chateau Quinault l'Enclos (Futures Pre-sale)",2009,34.99,93,https://www.wine.com/product/chateau-quinault-lenclos-futures-pre-sale-2009/103953,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103955,"Chateau Pontet-Canet",2008,139.99,93,https://www.wine.com/product/chateau-pontet-canet-2008/103955,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103956,"Chateau Pontet-Canet (Futures Pre-Sale)",2009,149.79,98,https://www.wine.com/product/chateau-pontet-canet-futures-pre-sale-2009/103956,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103966,"Chateau Malartic-Lagraviere (Futures Pre-Sale)",2009,74.99,93,https://www.wine.com/product/chateau-malartic-lagraviere-futures-pre-sale-2009/103966,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103978,"Chateau LaTour-Martillac",2005,85,93,https://www.wine.com/product/chateau-latour-martillac-2005/103978,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
104019,"Chateau Chauvin (Futures Pre-sale)",2009,42.99,91,https://www.wine.com/product/chateau-chauvin-futures-pre-sale-2009/104019,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
104028,"Ornellaia (slightly scuffed label)",2007,249.97,98,https://www.wine.com/product/ornellaia-slightly-scuffed-label-2007/104028,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
104087,"Chateau Brane-Cantenac (Futures Pre-Sale)",2009,74.49,93,https://www.wine.com/product/chateau-brane-cantenac-futures-pre-sale-2009/104087,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
104095,"Chateau Olivier (Futures Pre-Sale)",2009,31.79,92,https://www.wine.com/product/chateau-olivier-futures-pre-sale-2009/104095,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
104149,"Chateau Rauzan-Segla",2006,89.99,92,https://www.wine.com/product/chateau-rauzan-segla-2006/104149,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
104152,"Chateau Rauzan-Segla (Futures Pre-Sale)",2009,94.99,97,https://www.wine.com/product/chateau-rauzan-segla-futures-pre-sale-2009/104152,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
104161,"Chateau Prieure-Lichine (Futures Pre-sale)",2009,49.99,94,https://www.wine.com/product/chateau-prieure-lichine-futures-pre-sale-2009/104161,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
104170,"Chateau Potensac (Futures Pre-sale)",2009,32.99,92,https://www.wine.com/product/chateau-potensac-futures-pre-sale-2009/104170,"Bordeaux Red Blends","Medoc, Bordeaux, France",1,0,0,0,1,0
104183,"Chateau Phelan Segur (Futures Pre-Sale)",2009,49.99,93,https://www.wine.com/product/chateau-phelan-segur-futures-pre-sale-2009/104183,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
104190,"Chateau Nenin",2005,57.99,96,https://www.wine.com/product/chateau-nenin-2005/104190,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
104194,"Chateau Nenin (Futures Pre-Sale)",2009,79.99,94,https://www.wine.com/product/chateau-nenin-futures-pre-sale-2009/104194,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
104199,"Chateau Meyney (Futures Pre-sale)",2009,38.99,93,https://www.wine.com/product/chateau-meyney-futures-pre-sale-2009/104199,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
104226,"Chateau L'Eglise Clinet",2008,259.99,94,https://www.wine.com/product/chateau-leglise-clinet-2008/104226,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
104232,"Chateau Lagrange (Futures Pre-Sale)",2009,64.99,94,https://www.wine.com/product/chateau-lagrange-futures-pre-sale-2009/104232,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
104246,"Chateau La Gaffeliere",2008,57,93,https://www.wine.com/product/chateau-la-gaffeliere-2008/104246,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
104270,"Chateau Haut-Batailley (Futures Pre-sale)",2009,44.99,93,https://www.wine.com/product/chateau-haut-batailley-futures-pre-sale-2009/104270,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
104272,"Chateau Ducru-Beaucaillou",2008,169.97,94,https://www.wine.com/product/chateau-ducru-beaucaillou-2008/104272,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
104273,"Chateau Ducru-Beaucaillou (Futures Pre-Sale)",2009,279,96,https://www.wine.com/product/chateau-ducru-beaucaillou-futures-pre-sale-2009/104273,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
104307,"Chateau Brillette Moulis en Medoc (Futures Pre-sale)",2009,22.99,92,https://www.wine.com/product/chateau-brillette-moulis-en-medoc-futures-pre-sale-2009/104307,"Bordeaux Red Blends","Medoc, Bordeaux, France",1,0,0,0,1,0
104328,"Chateau Bellefont Belcier (Futures Pre-sale)",2009,39.99,92,https://www.wine.com/product/chateau-bellefont-belcier-futures-pre-sale-2009/104328,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
104331,"Chateau Barde Haut",2008,39.99,90,https://www.wine.com/product/chateau-barde-haut-2008/104331,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
104370,"Chateau Fleur Cardinale (Futures Pre-Sale)",2009,39.99,93,https://www.wine.com/product/chateau-fleur-cardinale-futures-pre-sale-2009/104370,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
104371,"Chateau L'Evangile (Futures Pre-Sale)",2009,299.99,97,https://www.wine.com/product/chateau-levangile-futures-pre-sale-2009/104371,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
104372,"Chateau La Grave a Pomerol (Futures Pre-Sale)",2009,44.99,94,https://www.wine.com/product/chateau-la-grave-a-pomerol-futures-pre-sale-2009/104372,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
104373,"Clos du Marquis (Futures Pre-Sale)",2009,54.99,95,https://www.wine.com/product/clos-du-marquis-futures-pre-sale-2009/104373,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
104384,"Clos du Marquis",2008,69.99,92,https://www.wine.com/product/clos-du-marquis-2008/104384,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
104615,"Tenuta San Guido Sassicaia",2007,239.97,93,https://www.wine.com/product/tenuta-san-guido-sassicaia-2007/104615,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
105215,"Chateau Figeac (Futures Pre-sale)",2009,239,98,https://www.wine.com/product/chateau-figeac-futures-pre-sale-2009/105215,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
105514,"Chateau Latour A Pomerol (Futures Pre-sale)",2009,99.99,93,https://www.wine.com/product/chateau-latour-a-pomerol-futures-pre-sale-2009/105514,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
105524,"Chateau Rouget (Futures Pre-sale)",2009,49.99,94,https://www.wine.com/product/chateau-rouget-futures-pre-sale-2009/105524,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
105528,"Chateau Trotanoy (Futures Pre-sale)",2008,229,95,https://www.wine.com/product/chateau-trotanoy-futures-pre-sale-2008/105528,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
105529,"Chateau Trotanoy (Futures Pre-sale)",2009,399,97,https://www.wine.com/product/chateau-trotanoy-futures-pre-sale-2009/105529,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
105533,"Chateau Belair-Monange",2008,89.99,90,https://www.wine.com/product/chateau-belair-monange-2008/105533,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
105534,"Chateau Belair-Monange (Futures Pre-sale)",2009,189,94,https://www.wine.com/product/chateau-belair-monange-futures-pre-sale-2009/105534,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
106892,"Monte Antico Rosso",2007,12.99,90,https://www.wine.com/product/monte-antico-rosso-2007/106892,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
107021,"Tenuta Sette Ponti Oreno",2008,109,96,https://www.wine.com/product/tenuta-sette-ponti-oreno-2008/107021,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
107024,"Tenuta Guado al Tasso",2007,89.99,97,https://www.wine.com/product/tenuta-guado-al-tasso-2007/107024,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
108608,"Antinori Solaia",2007,209,97,https://www.wine.com/product/antinori-solaia-2007/108608,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
109513,"Carruades de Lafite (Futures Pre-Sale)",2010,349,95,https://www.wine.com/product/carruades-de-lafite-futures-pre-sale-2010/109513,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
109514,"Chateau Angelus (Futures Pre-Sale)",2010,385,99,https://www.wine.com/product/chateau-angelus-futures-pre-sale-2010/109514,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
109517,"Chateau Bernadotte (Futures Pre-sale)",2010,24.99,90,https://www.wine.com/product/chateau-bernadotte-futures-pre-sale-2010/109517,"Bordeaux Red Blends","Medoc, Bordeaux, France",1,0,0,0,1,0
109520,"Chateau Canon (Futures Pre-Sale)",2010,159,96,https://www.wine.com/product/chateau-canon-futures-pre-sale-2010/109520,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
109521,"Chateau Canon La Gaffeliere (Futures Pre-Sale)",2010,109,95,https://www.wine.com/product/chateau-canon-la-gaffeliere-futures-pre-sale-2010/109521,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
109522,"Chateau Certan de May (Futures Pre-sale)",2010,144,95,https://www.wine.com/product/chateau-certan-de-may-futures-pre-sale-2010/109522,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
109524,"Chateau Chauvin (Futures Pre-sale)",2010,37.99,93,https://www.wine.com/product/chateau-chauvin-futures-pre-sale-2010/109524,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
