id,name,vintage,price,RP,url,varietal,location,bordeauxBlends,syrah,pinot,italy,france,australia
101711,"Domaine de Chevalier",2003,49.99,90,https://www.wine.com/product/domaine-de-chevalier-2003/101711,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
101713,"Domaine de Chevalier",2005,139.99,95,https://www.wine.com/product/domaine-de-chevalier-2005/101713,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
101720,"Chateau Clinet",2004,74.97,90,https://www.wine.com/product/chateau-clinet-2004/101720,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
101723,"Chateau Nenin",2004,33.99,89,https://www.wine.com/product/chateau-nenin-2004/101723,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
101727,"Chateau Barde Haut",2005,59.99,93,https://www.wine.com/product/chateau-barde-haut-2005/101727,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101729,"Chateau Bellevue Mondotte St. Emilion",2005,369,99,https://www.wine.com/product/chateau-bellevue-mondotte-st-emilion-2005/101729,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101730,"The Winner's Tank Shiraz",2008,10.99,90,https://www.wine.com/product/the-winners-tank-shiraz-2008/101730,Syrah/Shiraz,Australia,0,1,0,0,0,1
101757,"Chateau Fombrauge",2005,54.99,90,https://www.wine.com/product/chateau-fombrauge-2005/101757,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101758,"Chateau La Couspaude",2003,49.99,92,https://www.wine.com/product/chateau-la-couspaude-2003/101758,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101759,"Chateau La Couspaude",2004,39.99,89,https://www.wine.com/product/chateau-la-couspaude-2004/101759,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101760,"Chateau La Couspaude",2005,49.99,92,https://www.wine.com/product/chateau-la-couspaude-2005/101760,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101761,"Chateau La Gaffeliere",2004,42.98,92,https://www.wine.com/product/chateau-la-gaffeliere-2004/101761,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101762,"Chateau La Gaffeliere",2005,144.97,96,https://www.wine.com/product/chateau-la-gaffeliere-2005/101762,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101767,"Chateau Lusseau",2003,36.99,90,https://www.wine.com/product/chateau-lusseau-2003/101767,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101770,"Chateau Lusseau",2004,29.99,89,https://www.wine.com/product/chateau-lusseau-2004/101770,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101774,"Chateau Lusseau",2005,38.99,90,https://www.wine.com/product/chateau-lusseau-2005/101774,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101779,"Chateau Monbousquet",2004,51.99,90,https://www.wine.com/product/chateau-monbousquet-2004/101779,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101801,"Chateau Phelan Segur",2005,49.99,89,https://www.wine.com/product/chateau-phelan-segur-2005/101801,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
101803,"Chateau Quinault l'Enclos",2005,66.99,94,https://www.wine.com/product/chateau-quinault-lenclos-2005/101803,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101808,"Chateau Bellefont Belcier",2005,59.99,94,https://www.wine.com/product/chateau-bellefont-belcier-2005/101808,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101813,"Chateau Berliquet",2005,37.99,90,https://www.wine.com/product/chateau-berliquet-2005/101813,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
101823,"Clos Les Lunelles Cotes de Castillon",2003,39.97,92,https://www.wine.com/product/clos-les-lunelles-cotes-de-castillon-2003/101823,"Bordeaux Red Blends","Cotes de Castillon, Bordeaux, France",1,0,0,0,1,0
101824,"Clos Les Lunelles Cotes de Castillon",2004,34.99,92,https://www.wine.com/product/clos-les-lunelles-cotes-de-castillon-2004/101824,"Bordeaux Red Blends","Cotes de Castillon, Bordeaux, France",1,0,0,0,1,0
101825,"Clos Les Lunelles Cotes de Castillon",2005,59.99,94,https://www.wine.com/product/clos-les-lunelles-cotes-de-castillon-2005/101825,"Bordeaux Red Blends","Cotes de Castillon, Bordeaux, France",1,0,0,0,1,0
101831,"Chateau Lagrange",2005,79.97,91,https://www.wine.com/product/chateau-lagrange-2005/101831,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
101837,"Clos du Marquis",2005,89.99,91,https://www.wine.com/product/clos-du-marquis-2005/101837,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
101899,"Chateau Fontenil",2005,35.99,90,https://www.wine.com/product/chateau-fontenil-2005/101899,"Bordeaux Red Blends","Fronsac, Bordeaux, France",1,0,0,0,1,0
101942,"Brancaia Tre",2007,18.99,90,https://www.wine.com/product/brancaia-tre-2007/101942,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
101952,"Chateau Ducru-Beaucaillou",2006,194.99,94,https://www.wine.com/product/chateau-ducru-beaucaillou-2006/101952,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
101967,"I Greppi Bolgheri Greppicante",2007,25.99,90,https://www.wine.com/product/i-greppi-bolgheri-greppicante-2007/101967,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
101982,"Chateau Cheval Blanc",2003,599.97,92,https://www.wine.com/product/chateau-cheval-blanc-2003/101982,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
102011,"Tenimenti Luigi d'Alessandro Syrah Cortona Il Bosco",2006,69.99,92,https://www.wine.com/product/tenimenti-luigi-dalessandro-syrah-cortona-il-bosco-2006/102011,Syrah/Shiraz,"Tuscany, Italy",0,1,0,1,0,0
102014,"Chateau Leoville Barton",2006,89,91,https://www.wine.com/product/chateau-leoville-barton-2006/102014,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
102025,"Chateau d'Armailhac",2006,79.97,91,https://www.wine.com/product/chateau-darmailhac-2006/102025,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
102027,"Chateau Lafite Rothschild",2006,849.97,97,https://www.wine.com/product/chateau-lafite-rothschild-2006/102027,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
102028,"Chateau La Tour Carnet",2006,26.99,91,https://www.wine.com/product/chateau-la-tour-carnet-2006/102028,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
102030,"Les Asteries",2005,99.99,95,https://www.wine.com/product/les-asteries-2005/102030,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
102067,"Chateau Cos d'Estournel",2006,159.99,94,https://www.wine.com/product/chateau-cos-destournel-2006/102067,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
102071,"Brancaia Tre",2006,16.99,88,https://www.wine.com/product/brancaia-tre-2006/102071,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
102146,"Tait The Ball Buster",2008,18.99,91,https://www.wine.com/product/tait-the-ball-buster-2008/102146,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
102196,"Ornellaia Le Serre Nuove",2007,59.99,92,https://www.wine.com/product/ornellaia-le-serre-nuove-2007/102196,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
102440,"Thorn-Clarke Shotfire Ridge Shiraz",2008,16.99,90,https://www.wine.com/product/thorn-clarke-shotfire-ridge-shiraz-2008/102440,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
102441,"Cimicky Trumps Shiraz",2008,18.99,91,https://www.wine.com/product/cimicky-trumps-shiraz-2008/102441,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
102538,"R Wines Strong Arms Shiraz",2008,10.98,88,https://www.wine.com/product/r-wines-strong-arms-shiraz-2008/102538,Syrah/Shiraz,Australia,0,1,0,0,0,1
102548,"R Wines Chris Ringland CR Shiraz",2008,18.29,92,https://www.wine.com/product/r-wines-chris-ringland-cr-shiraz-2008/102548,Syrah/Shiraz,Australia,0,1,0,0,0,1
102559,"Brancaia Il Blu",2006,75.99,95,https://www.wine.com/product/brancaia-il-blu-2006/102559,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
102575,"Bleasdale Bremerview Shiraz",2007,13.97,90,https://www.wine.com/product/bleasdale-bremerview-shiraz-2007/102575,Syrah/Shiraz,Australia,0,1,0,0,0,1
102577,"Fetish The Watcher Shiraz",2006,13.99,90,https://www.wine.com/product/fetish-the-watcher-shiraz-2006/102577,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
102626,"Livernano Toscana",2005,49.99,89,https://www.wine.com/product/livernano-toscana-2005/102626,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
102658,"Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse",2004,62.99,90,https://www.wine.com/product/chateau-pichon-longueville-comtesse-de-lalande-reserve-de-la-comtesse-2004/102658,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
102669,"Chateau de Fieuzal",2005,46.99,90,https://www.wine.com/product/chateau-de-fieuzal-2005/102669,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
102678,"Chateau La Croix De Gay",2005,51.99,90,https://www.wine.com/product/chateau-la-croix-de-gay-2005/102678,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
102680,"Chateau La Dominique",2005,39.99,93,https://www.wine.com/product/chateau-la-dominique-2005/102680,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
102685,"Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse",2004,47.99,90,https://www.wine.com/product/chateau-pichon-longueville-comtesse-de-lalande-reserve-de-la-comtesse-2004/102685,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
102724,"Chateau d'Aurilhac Haut Medoc",2005,18.99,90,https://www.wine.com/product/chateau-daurilhac-haut-medoc-2005/102724,"Bordeaux Red Blends","Medoc, Bordeaux, France",1,0,0,0,1,0
102752,"Chateau Lassegue",2006,79.99,91,https://www.wine.com/product/chateau-lassegue-2006/102752,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
102768,"Penfolds RWT Shiraz",2006,149,95,https://www.wine.com/product/penfolds-rwt-shiraz-2006/102768,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
102782,"Delas Saint-Joseph Francois de Tournon",2005,33.99,90,https://www.wine.com/product/delas-saint-joseph-francois-de-tournon-2005/102782,Syrah/Shiraz,"Rhone, France",0,1,0,0,1,0
102800,"Heartland Shiraz",2008,13.99,88,https://www.wine.com/product/heartland-shiraz-2008/102800,Syrah/Shiraz,Australia,0,1,0,0,0,1
102804,"Kaesler Stonehorse Shiraz",2006,27.99,90,https://www.wine.com/product/kaesler-stonehorse-shiraz-2006/102804,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
102830,"Kangarilla Road Shiraz",2007,17.99,90,https://www.wine.com/product/kangarilla-road-shiraz-2007/102830,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
102842,"Shirvington Shiraz",2007,32.99,92,https://www.wine.com/product/shirvington-shiraz-2007/102842,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
102860,"The Colonial Estate Exile Shiraz",2006,89,93,https://www.wine.com/product/the-colonial-estate-exile-shiraz-2006/102860,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
102915,"Le Macchiole Scrio",2005,209,90,https://www.wine.com/product/le-macchiole-scrio-2005/102915,Syrah/Shiraz,"Tuscany, Italy",0,1,0,1,0,0
102967,"Clarendon Hills Piggott Range Syrah",2003,89,98,https://www.wine.com/product/clarendon-hills-piggott-range-syrah-2003/102967,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
102975,"Clarendon Hills Hickinbotham Syrah",2005,74.99,97,https://www.wine.com/product/clarendon-hills-hickinbotham-syrah-2005/102975,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
102976,"Clarendon Hills Piggott Range Syrah",2005,99,97,https://www.wine.com/product/clarendon-hills-piggott-range-syrah-2005/102976,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
103001,"R Wines Evil Incarnate Shiraz",2004,79.99,94,https://www.wine.com/product/r-wines-evil-incarnate-shiraz-2004/103001,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
103062,"Chateau Margaux",2005,969.97,98,https://www.wine.com/product/chateau-margaux-2005/103062,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
103104,"R Wines Chris Ringland CR Shiraz",2007,16.99,90,https://www.wine.com/product/r-wines-chris-ringland-cr-shiraz-2007/103104,Syrah/Shiraz,Australia,0,1,0,0,0,1
103132,"Chateau Clerc Milon",2006,79,91,https://www.wine.com/product/chateau-clerc-milon-2006/103132,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103166,"Guigal Crozes Hermitage",2006,24.99,88,https://www.wine.com/product/guigal-crozes-hermitage-2006/103166,Syrah/Shiraz,"Rhone, France",0,1,0,0,1,0
103191,"Domaine de la Romanee Conti Echezeaux",2007,339,90,https://www.wine.com/product/domaine-de-la-romanee-conti-echezeaux-2007/103191,"Pinot Noir","Burgundy, France",0,0,1,0,1,0
103192,"Domaine de la Romanee Conti Grands Echezeaux Grand Cru",2007,525,92,https://www.wine.com/product/domaine-de-la-romanee-conti-grands-echezeaux-grand-cru-2007/103192,"Pinot Noir","Burgundy, France",0,0,1,0,1,0
103193,"Domaine de la Romanee Conti Romanee St. Vivant Grand Cru",2007,759,93,https://www.wine.com/product/domaine-de-la-romanee-conti-romanee-st-vivant-grand-cru-2007/103193,"Pinot Noir","Burgundy, France",0,0,1,0,1,0
103194,"Domaine de la Romanee Conti Richebourg Grand Cru",2007,899,92,https://www.wine.com/product/domaine-de-la-romanee-conti-richebourg-grand-cru-2007/103194,"Pinot Noir","Burgundy, France",0,0,1,0,1,0
103195,"Domaine de la Romanee Conti La Tache Grand Cru",2007,949,96,https://www.wine.com/product/domaine-de-la-romanee-conti-la-tache-grand-cru-2007/103195,"Pinot Noir","Burgundy, France",0,0,1,0,1,0
103206,"Terrabianca Campaccio",2006,29.99,91,https://www.wine.com/product/terrabianca-campaccio-2006/103206,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
103215,"Tenuta Sette Ponti Oreno",2007,89.97,92,https://www.wine.com/product/tenuta-sette-ponti-oreno-2007/103215,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
103217,"Chateau Faizeau Montagne Vieilles Vignes",2003,14.99,89,https://www.wine.com/product/chateau-faizeau-montagne-vieilles-vignes-2003/103217,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103224,Girolate,2003,49.99,91,https://www.wine.com/product/girolate-2003/103224,"Bordeaux Red Blends","Bordeaux, France",1,0,0,0,1,0
103230,"Gaja Ca' Marcanda Promis",2007,42.99,90,https://www.wine.com/product/gaja-ca-marcanda-promis-2007/103230,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
103242,"Clarendon Hills Bakers Gully Syrah",2005,41.99,92,https://www.wine.com/product/clarendon-hills-bakers-gully-syrah-2005/103242,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
103243,"Clarendon Hills Moritz Syrah",2005,49.99,96,https://www.wine.com/product/clarendon-hills-moritz-syrah-2005/103243,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
103244,"Clarendon Hills Liandra Syrah",2005,74.99,94,https://www.wine.com/product/clarendon-hills-liandra-syrah-2005/103244,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
103299,"Loose End Shiraz",2006,19.99,90,https://www.wine.com/product/loose-end-shiraz-2006/103299,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
103306,"Clarendon Hills Brookman Syrah",2005,85,96,https://www.wine.com/product/clarendon-hills-brookman-syrah-2005/103306,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
103346,"Guigal Chateau D'Ampuis Cote Rotie",2006,127.97,95,https://www.wine.com/product/guigal-chateau-dampuis-cote-rotie-2006/103346,Syrah/Shiraz,"Cote Rotie, Rhone, France",0,1,0,0,1,0
103499,"Gilt Chateau Pavie Saint-Emilion",2003,199,98,https://www.wine.com/product/gilt-chateau-pavie-saint-emilion-2003/103499,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103500,"Gilt Clarendon Hills Astralis Syrah",2005,169,99,https://www.wine.com/product/gilt-clarendon-hills-astralis-syrah-2005/103500,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
103501,"Gilt Clos Les Lunelles Cotes de Castillon",2005,49,94,https://www.wine.com/product/gilt-clos-les-lunelles-cotes-de-castillon-2005/103501,"Bordeaux Red Blends","Cotes de Castillon, Bordeaux, France",1,0,0,0,1,0
103504,"Gilt Kilikanoon Covenant Shiraz",2005,29,92,https://www.wine.com/product/gilt-kilikanoon-covenant-shiraz-2005/103504,Syrah/Shiraz,"Clare Valley, Australia",0,1,0,0,0,1
103518,"Heathcote Estate Shiraz",2006,48.99,91,https://www.wine.com/product/heathcote-estate-shiraz-2006/103518,Syrah/Shiraz,Australia,0,1,0,0,0,1
103530,"Domaine de Chevalier",2006,79.99,92,https://www.wine.com/product/domaine-de-chevalier-2006/103530,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103532,"Domaine de Chevalier (Futures Pre-Sale)",2009,89.99,95,https://www.wine.com/product/domaine-de-chevalier-futures-pre-sale-2009/103532,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103552,"Chateau Pichon Longueville Comtesse de Lalande",2008,139.97,92,https://www.wine.com/product/chateau-pichon-longueville-comtesse-de-lalande-2008/103552,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103553,"Chateau Pichon Longueville Comtesse de Lalande (Futures Pre-Sale)",2009,189.99,95,https://www.wine.com/product/chateau-pichon-longueville-comtesse-de-lalande-futures-pre-sale-2009/103553,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103555,"Chateau Pichon-Longueville Baron",2006,159.97,92,https://www.wine.com/product/chateau-pichon-longueville-baron-2006/103555,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103556,"Chateau Pichon-Longueville Baron",2007,119,92,https://www.wine.com/product/chateau-pichon-longueville-baron-2007/103556,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103566,"Chateau Pavie",2008,299.97,95,https://www.wine.com/product/chateau-pavie-2008/103566,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103567,"Chateau Pavie (Futures Pre-Sale)",2009,289,100,https://www.wine.com/product/chateau-pavie-futures-pre-sale-2009/103567,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103568,"Chateau Pape Clement",2007,64.99,92,https://www.wine.com/product/chateau-pape-clement-2007/103568,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103569,"Chateau Pape Clement",2008,139.97,95,https://www.wine.com/product/chateau-pape-clement-2008/103569,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103570,"Chateau Pape Clement (Futures Pre-Sale)",2009,149.99,97,https://www.wine.com/product/chateau-pape-clement-futures-pre-sale-2009/103570,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103581,"Chateau Palmer",2008,219,94,https://www.wine.com/product/chateau-palmer-2008/103581,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
103584,"Chateau Mouton Rothschild",2008,629,95,https://www.wine.com/product/chateau-mouton-rothschild-2008/103584,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103586,"Chateau Mouton Rothschild Le Petit Mouton",2006,239,90,https://www.wine.com/product/chateau-mouton-rothschild-le-petit-mouton-2006/103586,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103592,"Chateau Montrose",2008,129.97,94,https://www.wine.com/product/chateau-montrose-2008/103592,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
103595,"Chateau Monbousquet",2007,54.99,90,https://www.wine.com/product/chateau-monbousquet-2007/103595,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103602,"Chateau La Mondotte",2005,329.98,99,https://www.wine.com/product/chateau-la-mondotte-2005/103602,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103603,"Chateau La Mondotte",2006,299,97,https://www.wine.com/product/chateau-la-mondotte-2006/103603,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103607,"Chateau La Mission Haut-Brion",2006,379.99,94,https://www.wine.com/product/chateau-la-mission-haut-brion-2006/103607,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103608,"Chateau La Mission Haut-Brion",2007,199.99,95,https://www.wine.com/product/chateau-la-mission-haut-brion-2007/103608,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103609,"Chateau La Mission Haut-Brion",2008,279.99,95,https://www.wine.com/product/chateau-la-mission-haut-brion-2008/103609,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103611,"Chateau Haut-Brion",2007,499,92,https://www.wine.com/product/chateau-haut-brion-2007/103611,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103612,"Chateau Haut-Brion",2008,519.97,96,https://www.wine.com/product/chateau-haut-brion-2008/103612,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103631,"Chateau Grand-Puy-Lacoste (Futures Pre-Sale)",2009,79.99,95,https://www.wine.com/product/chateau-grand-puy-lacoste-futures-pre-sale-2009/103631,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103633,"Chateau Fombrauge",2007,18.99,89,https://www.wine.com/product/chateau-fombrauge-2007/103633,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103647,"Chateau de Fieuzal",2007,29.99,90,https://www.wine.com/product/chateau-de-fieuzal-2007/103647,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103648,"Chateau de Fieuzal",2008,49.99,92,https://www.wine.com/product/chateau-de-fieuzal-2008/103648,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103649,"Chateau de Fieuzal (Futures Pre-sale)",2009,44.99,92,https://www.wine.com/product/chateau-de-fieuzal-futures-pre-sale-2009/103649,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
103659,"Chateau Cheval Blanc Le Petit Cheval",2005,139.97,89,https://www.wine.com/product/chateau-cheval-blanc-le-petit-cheval-2005/103659,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103660,"Chateau Cheval Blanc Le Petit Cheval",2006,169,89,https://www.wine.com/product/chateau-cheval-blanc-le-petit-cheval-2006/103660,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103663,"Chateau Cheval Blanc Le Petit Cheval (Futures Pre-Sale)",2009,159,93,https://www.wine.com/product/chateau-cheval-blanc-le-petit-cheval-futures-pre-sale-2009/103663,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103664,"Chateau Canon La Gaffeliere",2006,94.99,92,https://www.wine.com/product/chateau-canon-la-gaffeliere-2006/103664,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103666,"Chateau Canon La Gaffeliere",2008,99.99,93,https://www.wine.com/product/chateau-canon-la-gaffeliere-2008/103666,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103667,"Chateau Canon La Gaffeliere (Futures Pre-Sale)",2009,94.99,95,https://www.wine.com/product/chateau-canon-la-gaffeliere-futures-pre-sale-2009/103667,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103673,"Chateau Angelus",2006,389.97,95,https://www.wine.com/product/chateau-angelus-2006/103673,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103675,"Chateau Angelus",2008,239,93,https://www.wine.com/product/chateau-angelus-2008/103675,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103676,"Chateau Angelus (Futures Pre-Sale)",2009,329,99,https://www.wine.com/product/chateau-angelus-futures-pre-sale-2009/103676,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103677,"Chateau Valandraud (slightly torn label)",2005,189,95,https://www.wine.com/product/chateau-valandraud-slightly-torn-label-2005/103677,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
103682,"Chateau Margaux Pavillon Rouge",2005,229.97,91,https://www.wine.com/product/chateau-margaux-pavillon-rouge-2005/103682,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
103692,"Chateau Margaux",2007,599.97,92,https://www.wine.com/product/chateau-margaux-2007/103692,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
103693,"Chateau Margaux",2008,519.97,94,https://www.wine.com/product/chateau-margaux-2008/103693,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
103698,"Chateau Lynch-Bages",2006,179.97,94,https://www.wine.com/product/chateau-lynch-bages-2006/103698,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103700,"Chateau Lynch-Bages",2008,139,93,https://www.wine.com/product/chateau-lynch-bages-2008/103700,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103701,"Chateau Lynch-Bages (Futures Pre-Sale)",2009,134.99,98,https://www.wine.com/product/chateau-lynch-bages-futures-pre-sale-2009/103701,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
103703,"Chateau Leoville Poyferre",2006,89,92,https://www.wine.com/product/chateau-leoville-poyferre-2006/103703,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103705,"Chateau Leoville Poyferre",2008,99,94,https://www.wine.com/product/chateau-leoville-poyferre-2008/103705,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
103706,"Chateau Leoville Poyferre (Futures Pre-Sale)",2009,149.99,100,https://www.wine.com/product/chateau-leoville-poyferre-futures-pre-sale-2009/103706,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
